@relation train

@attribute x numeric
@attribute y numeric
@attribute color {B,W}

@data
1.873985,0.484621,B
0.063608,0.90723,W
1.198203,1.927576,W
1.391817,1.104358,W
1.769666,1.863526,W
1.369689,0.576064,B
1.603146,0.659338,B
1.557074,0.009652,B
0.254121,1.853404,B
0.053434,0.491935,W
0.187616,0.799846,W
0.905323,1.413543,B
0.613153,1.248536,B
1.629154,0.555736,B
1.090478,1.455786,W
1.002637,0.62764,B
0.102953,0.195407,W
1.230931,1.708941,W
1.651909,0.559613,B
1.083891,1.894289,W
1.026021,0.359566,B
1.583385,0.479808,B
1.911873,0.494374,B
1.039847,0.249448,B
0.772991,1.231508,B
0.48138,0.000771,W
1.350481,0.897617,B
0.055698,0.842749,W
1.969223,1.876191,W
0.575291,0.241654,W
0.380482,0.195207,W
0.706548,1.786096,B
1.110615,1.36381,W
0.577081,1.550548,B
0.668508,1.891147,B
0.935962,1.234931,B
1.438145,1.651444,W
1.469904,1.185699,W
1.042987,1.959302,W
1.645281,0.828137,B
1.29578,1.618128,W
1.719592,1.056501,W
1.302515,0.366565,B
0.995302,1.793968,B
0.862642,0.301903,W
0.121284,1.646615,B
1.588783,1.439073,W
1.748463,1.884551,W
0.405453,1.926477,B
0.710128,0.924044,W
0.340655,1.7579,B
0.159329,0.728144,W
0.744631,0.409268,W
1.889301,0.980636,B
0.353352,0.31216,W
0.543789,1.584452,B
1.62256,1.949712,W
0.073175,1.913305,B
0.760557,1.545372,B
0.504196,0.449231,W
1.070492,1.330287,W
0.072121,0.06427,W
1.004335,1.689534,W
1.560934,1.046618,W
0.464495,1.549483,B
0.579469,0.557255,W
1.689605,1.789911,W
1.727905,1.942017,W
1.054529,1.519463,W
0.133911,1.588737,B
0.133327,0.470772,W
1.311414,0.157303,B
1.350262,1.456558,W
1.207128,1.129441,W
0.792937,0.160414,W
0.839608,0.146895,W
0.327159,0.807756,W
1.293283,1.27921,W
0.318125,1.908621,B
0.666403,1.737334,B
0.474506,1.93727,B
0.707516,0.651175,W
0.189049,0.873068,W
1.590432,1.406755,W
1.359883,1.593049,W
1.659492,1.49237,W
0.445307,1.581772,B
1.791191,1.630711,W
1.273328,1.1901,W
1.161332,1.695034,W
0.263713,0.553069,W
0.923348,1.505405,B
0.351836,1.63145,B
1.649074,0.905823,B
1.529684,1.330576,W
1.281206,0.748313,B
0.430257,1.143718,B
1.797487,0.311795,B
0.883658,1.638686,B
1.351047,1.666683,W
1.877198,0.687436,B
1.223541,1.506063,W
1.801185,1.892739,W
1.264096,1.118772,W
0.220481,0.683504,W
0.973463,0.82733,W
1.116281,1.942031,W
1.617129,1.691178,W
0.81975,1.462235,B
1.772113,1.691494,W
1.757141,1.495449,W
0.702121,0.601456,W
1.633603,0.738129,B
0.161824,1.600745,B
0.484014,0.752056,W
0.347809,1.300453,B
1.578313,1.917854,W
1.760565,0.988735,B
1.429275,0.315632,B
0.026448,1.571843,B
1.327331,0.578035,B
0.147453,0.074175,W
1.612099,0.2463,B
1.682199,1.288332,W
1.568316,0.165695,B
0.506731,0.600737,W
1.907098,1.049246,W
1.827634,0.401714,B
1.714161,0.504856,B
1.619889,0.345856,B
1.576768,1.339442,W
0.099911,1.615723,B
1.533077,0.609005,B
1.903424,0.029518,B
0.632885,1.852087,B
1.369318,1.194797,W
0.689708,1.986256,B
1.170086,1.619225,W
1.649181,0.905642,B
0.93764,0.626503,W
1.949501,1.249333,W
0.265679,0.302891,W
1.821227,0.561354,B
1.497893,1.465078,W
1.087558,0.082453,B
1.092903,1.909258,W
0.073455,0.231522,W
0.095798,0.473246,W
1.033281,0.655645,B
0.016096,1.129082,B
0.617188,1.986283,B
0.481749,1.225511,B
0.942205,1.975267,B
0.105979,1.566621,B
0.657198,1.339623,B
1.46019,1.855233,W
0.471265,1.104221,B
0.007807,0.045147,W
0.838156,1.422998,B
0.550492,0.851474,W
0.511806,1.798358,B
0.878156,1.866163,B
1.693191,0.291562,B
