x,y,color
0.816949,0.485913,W
0.630520,1.975253,B
0.115570,1.409904,B
0.569256,1.023456,B
0.602527,1.185363,B
0.276833,0.040410,W
0.739537,1.410100,B
0.680459,0.530577,W
0.816277,1.155063,B
0.973153,1.493252,B
0.065396,0.056528,W
0.638495,0.630472,W
0.212754,1.525882,B
0.857153,0.697711,W
0.853419,0.789285,W
0.408013,0.472582,W
0.872258,0.484721,W
0.519397,1.574879,B
0.468728,0.303191,W
0.896922,1.263459,B
0.369996,0.700715,W
0.949414,0.987250,W
0.447865,1.084040,B
0.641437,0.118785,W
0.558719,1.901550,B
0.261160,0.188608,W
0.668463,0.622245,W
0.626680,1.285717,B
0.707681,1.861494,B
0.853686,1.949785,B
0.157609,1.523656,B
0.122493,1.524631,B
0.858736,1.015466,B
0.633746,1.194738,B
0.035481,0.268539,W
0.229190,0.449140,W
0.439125,0.695423,W
0.725368,1.430554,B
0.453102,1.214452,B
0.373222,1.923199,B
0.780051,1.179659,B
0.166593,1.594517,B
0.048193,0.824958,W
0.918592,0.840593,W
0.254741,0.419087,W
0.027213,1.504537,B
0.810891,1.857458,B
0.994325,0.612237,W
0.725611,1.764780,B
0.223607,1.716631,B
0.749696,0.835091,W
0.423305,1.913010,B
0.949654,1.218782,B
0.493380,0.790174,W
0.702612,1.724677,B
0.393680,1.134202,B
0.872160,0.922543,W
0.731351,1.921267,B
0.939894,0.315417,W
0.980422,1.162167,B
0.290560,0.308688,W
0.027301,1.445669,B
0.735243,1.864321,B
0.975953,0.137565,W
0.793371,1.622443,B
0.669855,0.487881,W
0.607456,1.508978,B
0.466008,0.611446,W
0.601589,0.986709,W
0.354863,1.982434,B
0.068977,0.646319,W
0.589792,0.069991,W
0.467504,1.444041,B
0.338783,0.829916,W
0.315753,1.951182,B
0.178470,0.354425,W
0.071688,1.377343,B
0.400418,1.061721,B
0.164181,0.225371,W
0.252255,0.034129,W
0.408893,0.146247,W
0.566986,0.139074,W
0.197692,0.978578,W
0.857275,0.725106,W
0.817334,1.693903,B
0.373890,1.548526,B
0.656426,1.120428,B
0.507458,1.795991,B
0.246522,0.864034,W
0.714422,0.729100,W
0.114842,1.839415,B
0.863192,0.526885,W
0.471247,0.522614,W
0.023820,1.603034,B
0.660817,1.294766,B
0.446887,1.968668,B
0.178415,0.908660,W
0.928359,0.060524,W
0.015023,1.821315,B
0.261790,0.729767,W
0.701994,0.292292,W
0.547028,1.438508,B
0.123554,1.829115,B
0.093466,1.788013,B
0.113282,1.126846,B
0.937241,0.851705,W
0.455675,0.198249,W
0.560644,1.115483,B
0.961076,1.215208,B
0.251618,1.562272,B
0.076462,1.103537,B
0.131715,0.897617,W
0.042649,0.231009,W
0.167902,1.882574,B
0.929329,0.193003,W
0.867156,1.002312,B
0.150205,0.839418,W
0.479519,1.071245,B
0.521394,1.043643,B
0.048704,1.465214,B
0.787203,0.634078,W
0.155318,1.413682,B
0.931448,1.454331,B
0.795636,1.251370,B
0.020103,1.722463,B
0.281856,0.300789,W
0.046401,0.505829,W
0.621202,1.813265,B
0.153612,1.166193,B
0.578587,0.982281,W
0.104284,1.355905,B
0.576158,1.457604,B
0.980989,0.435294,W
0.409058,0.314212,W
0.557766,0.623506,W
0.733431,0.126518,W
0.713591,1.261328,B
0.887633,0.838086,W
0.389711,0.490353,W
0.288624,1.217694,B
0.112261,0.953392,W
0.666786,0.440190,W
0.733252,0.805694,W
0.541725,0.525999,W
0.947164,1.323348,B
0.383688,1.782531,B
0.423547,0.721291,W
0.926751,1.663662,B
0.358866,1.392836,B
0.273670,1.422304,B
0.322894,1.473134,B
0.141383,0.821131,W
0.006397,1.313632,B
0.428508,0.645950,W
0.921059,1.118401,B
0.431943,0.514863,W
0.693744,1.939667,B
0.959226,0.617455,W
0.836081,0.232334,W
0.618833,0.849831,W
0.021346,1.117088,B
0.294993,0.168947,W
0.766011,0.935982,W
0.034305,1.933725,B
0.343076,1.446912,B
0.499444,0.212245,W
0.963898,0.282306,W
0.483163,1.427577,B
0.534052,0.943632,W
0.302196,0.722570,W
0.375418,0.420090,W
0.907073,0.595783,W
0.706470,0.286558,W
0.162082,0.264317,W
0.886163,1.549788,B
0.099919,0.228505,W
0.181805,1.880970,B
0.654230,1.486428,B
0.446297,1.567368,B
0.415881,1.606803,B
0.882620,0.878282,W
0.561227,0.552415,W
0.326748,0.452661,W
0.665438,0.399090,W
0.335392,0.396810,W
0.950663,0.803443,W
0.170359,0.105894,W
0.646282,0.741137,W
0.881578,1.857546,B
0.112971,1.545308,B
0.582204,0.726455,W
0.646482,0.036950,W
0.339150,0.230116,W
0.152261,1.960842,B
0.571044,1.686246,B
0.876587,1.227188,B
0.723359,0.001863,W
0.474575,1.100967,B
0.838526,1.645056,B
0.156077,0.647265,W
0.473921,0.412379,W
0.603046,1.459918,B
0.708865,0.115774,W
0.295980,1.379634,B
0.495244,0.293736,W
0.351600,0.510486,W
0.925921,1.440712,B
0.194212,1.333312,B
0.491224,0.957918,W
0.372592,0.412306,W
0.012023,1.379473,B
0.603435,0.680806,W
0.719467,1.751583,B
0.418719,0.643352,W
0.184791,1.670300,B
0.744888,1.213099,B
0.846094,1.992519,B
0.546556,1.851783,B
0.427927,1.760956,B
0.178672,0.566629,W
0.416498,0.309655,W
0.781854,0.483560,W
0.147909,1.700569,B
0.440261,0.008225,W
0.109870,0.557598,W
0.357021,0.035200,W
0.032346,0.903922,W
0.431020,1.870246,B
0.118128,0.440973,W
0.444712,1.916679,B
0.247740,1.833215,B
0.369824,1.575965,B
0.869605,1.733193,B
0.700912,0.712058,W
0.488022,0.803252,W
0.955860,0.069644,W
0.913479,0.490076,W
0.727044,0.299716,W
0.328807,0.970149,W
0.174445,1.449352,B
0.476949,1.628124,B
0.079547,0.286179,W
0.650674,0.701160,W
0.387427,0.599073,W
0.727561,0.806388,W
0.406006,0.747966,W
0.739081,0.554615,W
0.379965,0.582158,W
0.176950,1.570212,B
0.234625,1.938082,B
0.499765,1.395852,B
0.974336,0.341409,W
0.214906,1.620520,B
0.101633,0.290670,W
0.910229,0.838410,W
0.031044,0.485615,W
0.694314,1.176481,B
0.874210,1.710350,B
0.164993,1.123722,B
0.911755,1.657612,B
0.024878,1.034851,B
0.801967,1.114696,B
0.181183,1.771417,B
0.061677,1.019789,B
0.047642,0.977671,W
0.275106,1.254467,B
0.443288,0.702645,W
0.181445,0.840499,W
0.544697,1.029389,B
0.259175,0.450029,W
0.286042,1.940899,B
0.770010,1.211260,B
0.591125,0.536424,W
0.732488,1.885549,B
0.195361,1.246132,B
0.556245,1.290231,B
0.816060,0.402910,W
0.380640,0.540236,W
0.780853,0.670803,W
0.602399,0.975061,W
0.564476,1.850362,B
0.373202,0.474262,W
0.099616,1.823645,B
0.376690,0.904892,W
0.012646,1.195925,B
0.407946,0.869796,W
0.396191,1.130829,B
0.093642,0.654459,W
0.237685,0.311383,W
0.511656,1.460086,B
0.607152,1.103990,B
0.928189,0.601355,W
0.407437,0.672773,W
0.604805,0.993056,W
0.291652,1.843028,B
0.247621,1.643500,B
0.755777,1.819192,B
0.507935,0.487509,W
0.544744,0.352334,W
0.222808,0.648773,W
0.179089,0.016987,W
0.823866,1.454684,B
0.671400,0.676339,W
0.100732,0.900746,W
0.596709,1.966686,B
0.228090,1.947701,B
0.606934,0.545500,W
0.127926,1.999476,B
0.024107,1.627288,B
0.091753,0.646589,W
0.544669,1.027860,B
0.442675,1.113894,B
0.636559,1.608091,B
0.688218,0.032666,W
0.611570,0.439689,W
0.893938,0.855040,W
0.919208,0.393747,W
0.481233,0.992405,W
0.646568,1.677506,B
0.284297,0.106593,W
0.139074,0.556014,W
0.813396,0.137549,W
0.927601,0.537454,W
0.419982,1.994900,B
0.691285,1.189303,B
0.691244,1.861517,B
0.370934,0.880830,W
0.486741,0.920329,W
0.759959,0.315939,W
0.299952,0.690684,W
0.915419,0.373801,W
0.566266,0.183309,W
0.028363,1.906639,B
0.811638,0.520291,W
0.425845,1.037825,B
0.466450,1.593180,B
0.389792,1.609973,B
0.761095,1.628006,B
0.360108,1.228113,B
0.095480,0.923443,W
0.119254,1.651208,B
0.283304,1.962272,B
0.624858,1.597911,B
0.932123,1.245162,B
0.189493,1.502830,B
0.306506,1.235851,B
0.209408,1.579997,B
0.558384,0.340679,W
0.875265,0.584230,W
0.427842,1.310632,B
0.398931,1.580607,B
0.738401,0.299390,W
0.023890,0.309446,W
0.344687,1.914797,B
0.878718,1.103154,B
0.906503,1.068033,B
0.969689,0.581913,W
0.615517,0.747614,W
0.478334,0.497455,W
0.969706,0.875050,W
0.755672,0.931724,W
0.845536,0.103948,W
0.736713,1.568971,B
0.260434,1.751549,B
0.480616,1.613888,B
0.077207,1.575876,B
0.552413,0.060131,W
0.471460,1.326240,B
0.733270,0.501701,W
0.191229,1.059068,B
0.212316,0.027708,W
0.096107,0.398961,W
0.787656,1.293261,B
0.521787,1.187282,B
0.993548,1.777742,B
0.836818,0.083185,W
0.411944,0.775145,W
0.471115,0.011204,W
0.423476,0.145731,W
0.429120,1.594999,B
0.188721,0.158032,W
0.642602,1.545722,B
0.610317,1.462328,B
0.616806,1.188518,B
0.646205,1.708571,B
0.698322,1.861745,B
0.965507,1.643566,B
0.671141,0.808324,W
0.578732,0.154737,W
0.893431,0.235954,W
0.794112,0.627620,W
0.101672,1.665133,B
0.815208,1.207287,B
0.895437,1.333629,B
0.142659,1.361094,B
0.519564,1.234285,B
0.249597,1.946795,B
0.785257,0.214605,W
0.170247,1.872402,B
0.653590,1.757189,B
0.638116,1.863076,B
0.505444,1.819305,B
0.690615,0.953476,W
0.634394,1.899511,B
0.450949,0.239996,W
0.720044,1.545183,B
0.372914,0.625578,W
0.134648,0.823385,W
0.086032,0.785705,W
0.409523,1.070824,B
0.111575,0.250260,W
0.062572,0.729002,W
0.441080,1.922826,B
0.510504,1.879808,B
0.544941,0.243165,W
0.827551,1.224874,B
0.135550,1.003236,B
0.732940,1.420690,B
0.997855,0.265386,W
0.556721,1.201109,B
0.205700,1.232462,B
0.382314,0.115962,W
0.943694,1.070972,B
0.589297,0.237409,W
0.082501,1.893306,B
0.319446,1.770344,B
0.134110,0.112144,W
0.296091,1.663006,B
0.884892,0.662105,W
0.030765,0.620124,W
0.970505,1.022928,B
0.418902,0.250188,W
0.445479,0.890158,W
0.682944,1.972524,B
0.695097,1.711845,B
0.701931,1.144148,B
0.081712,0.757570,W
0.410676,1.104811,B
0.074219,0.378061,W
0.622412,0.900462,W
0.818818,0.933825,W
0.680995,1.790199,B
0.150636,0.455685,W
0.893254,0.403886,W
0.738668,1.892779,B
0.486262,0.271308,W
0.927803,0.463735,W
0.780153,0.684911,W
0.141666,0.857052,W
0.870632,1.242629,B
0.521041,1.591204,B
0.183018,0.965421,W
0.089759,1.547355,B
0.090936,1.102964,B
0.967092,1.063937,B
0.971116,0.590096,W
0.302509,1.510855,B
0.167804,0.724022,W
0.539314,1.609011,B
0.927406,0.961527,W
0.699968,0.586791,W
0.618265,0.101306,W
0.475131,1.309981,B
0.819706,1.671334,B
0.355274,1.480585,B
0.181135,0.116860,W
0.933478,0.313978,W
0.421264,1.340307,B
0.690067,0.253228,W
0.669334,1.249563,B
0.869209,1.636766,B
0.349079,1.077367,B
0.230530,1.601122,B
0.948560,0.667450,W
0.930025,0.951251,W
0.662713,0.544137,W
0.433117,0.140655,W
0.409361,0.541470,W
0.101803,1.416569,B
0.848733,0.584506,W
0.452495,1.945652,B
0.560557,0.489997,W
0.052673,1.892070,B
0.684565,1.999893,B
0.851244,0.474265,W
0.736228,1.399075,B
0.140281,1.208239,B
0.359424,1.555336,B
0.841858,0.709897,W
0.524730,1.382636,B
0.162271,0.260368,W
0.127328,0.549366,W
0.465099,1.606171,B
0.539797,1.975284,B
0.576811,1.951683,B
0.408360,0.973265,W
0.437223,1.625430,B
0.177099,1.524752,B
0.986369,1.083944,B
0.524742,1.055757,B
0.767640,0.279021,W
0.022241,1.894282,B
0.958681,1.976137,B
0.751512,1.567321,B
0.429732,0.125265,W
0.313523,0.714542,W
0.994784,0.821337,W
0.194595,1.461878,B
0.893420,0.234241,W
0.383638,1.330206,B
0.412808,0.339378,W
0.991386,1.680962,B
0.299826,0.268068,W
0.596735,1.896773,B
0.618579,0.819976,W
0.363268,1.494549,B
0.546130,0.738444,W
0.812254,1.314245,B
0.290449,1.088062,B
0.865057,0.774615,W
0.608347,0.907494,W
0.040100,1.517657,B
0.756977,0.815557,W
0.776874,1.017889,B
0.152005,1.017910,B
0.388958,0.865180,W
0.187047,0.363492,W
0.004028,1.338445,B
0.101614,1.870930,B
0.649259,1.732781,B
0.714542,1.859318,B
0.329922,1.695542,B
0.111446,1.794965,B
0.062721,0.425548,W
0.904394,1.890993,B
0.012132,0.334909,W
0.156858,0.534819,W
0.613321,0.305656,W
0.545934,0.512272,W
0.044264,0.341222,W
0.048557,0.219321,W
0.967143,1.388686,B
0.504110,1.448933,B
0.800794,1.712870,B
0.955972,1.852751,B
0.094583,1.161720,B
0.927011,1.891983,B
0.651612,1.604344,B
0.635536,0.009112,W
0.038087,1.421537,B
0.841946,1.331190,B
0.158423,0.228952,W
0.374493,1.063434,B
0.352127,1.551069,B
0.270075,0.993047,W
0.214535,1.692184,B
0.133613,0.371795,W
0.365399,1.335379,B
0.257961,0.749254,W
0.677213,0.274428,W
0.373705,1.043957,B
0.721118,1.103595,B
0.972637,1.722591,B
0.226019,0.264592,W
0.565319,0.116951,W
0.444085,1.632895,B
0.643029,1.917848,B
0.364712,0.087648,W
0.332995,1.137586,B
0.323837,0.611311,W
0.203939,0.529770,W
0.715103,1.967574,B
0.973196,1.529909,B
0.994537,1.785864,B
0.405255,1.456098,B
0.434313,1.774867,B
0.751877,1.436325,B
0.889100,1.517488,B
0.455929,1.126096,B
0.144785,1.997845,B
0.396021,0.181412,W
0.010531,1.174629,B
0.100257,1.852338,B
0.958939,1.313203,B
0.234857,0.325548,W
0.574239,1.904026,B
0.640427,0.243510,W
0.438138,0.946663,W
0.884019,0.377287,W
0.201870,0.750002,W
0.296504,0.282220,W
0.621870,1.378404,B
0.764243,0.706045,W
0.025803,1.564374,B
0.704070,0.531278,W
0.077911,1.796427,B
0.355131,0.125728,W
0.133955,1.681808,B
0.338633,1.577788,B
0.957755,0.600560,W
0.295083,0.390223,W
0.115781,1.263829,B
0.787153,0.616572,W
0.682872,1.664810,B
0.200840,0.507688,W
0.942880,1.270565,B
0.547824,0.252400,W
0.959644,0.227207,W
0.927458,0.817040,W
0.179299,0.861085,W
0.733306,0.976788,W
0.793778,0.024625,W
0.624101,0.753012,W
0.464029,0.378898,W
0.027622,0.580069,W
0.231660,1.227900,B
0.753959,1.100960,B
0.900793,1.157710,B
0.942134,1.362090,B
0.866268,1.096923,B
0.533430,0.286078,W
0.290477,1.672253,B
0.156020,0.146186,W
0.659480,0.383724,W
0.256017,0.671343,W
0.384965,0.803044,W
0.402680,0.865614,W
0.118909,1.577546,B
0.784241,1.307538,B
0.009137,0.159492,W
0.783534,0.491376,W
0.509500,1.949025,B
0.260065,1.659315,B
0.688567,0.087036,W
0.138767,1.259858,B
0.175866,1.125345,B
0.041915,1.059164,B
0.544278,1.631853,B
0.809814,0.426960,W
0.963906,0.622658,W
0.704187,0.706926,W
0.462748,1.688347,B
0.672749,0.953481,W
0.949358,1.293875,B
0.160493,1.798950,B
0.548223,1.766556,B
0.080715,0.664724,W
0.942150,1.933883,B
0.138672,1.202091,B
0.438715,1.111051,B
0.728310,0.354928,W
0.386394,1.427087,B
0.945259,1.991868,B
0.535467,0.282250,W
0.297098,1.177555,B
0.015994,1.376095,B
0.499230,1.721100,B
0.615080,0.965285,W
0.844432,1.545872,B
0.972037,0.059359,W
0.679219,0.837109,W
0.796306,0.689344,W
0.405486,1.194589,B
0.432044,0.549717,W
0.231796,0.196865,W
0.837759,0.166101,W
0.125722,0.232894,W
0.164301,1.730388,B
0.944815,1.992863,B
0.162742,0.542006,W
0.316101,1.735813,B
0.824292,0.905293,W
0.714551,1.890417,B
0.938465,0.810851,W
0.153403,0.910975,W
0.827103,1.197624,B
0.836931,0.235055,W
0.601299,1.537598,B
0.540496,1.491877,B
0.596535,1.562464,B
0.056910,1.448565,B
0.209976,0.525984,W
0.355460,1.347294,B
0.740686,1.734581,B
0.736290,0.138306,W
0.237793,0.045867,W
0.066219,0.746186,W
0.716421,0.100196,W
0.333616,0.037456,W
0.994875,1.655163,B
0.960082,1.198983,B
0.498556,0.829447,W
0.720253,1.557473,B
0.955053,0.739376,W
0.397192,0.670403,W
0.653115,1.900502,B
0.844382,0.354008,W
0.325248,1.523765,B
0.082638,1.024885,B
0.387209,1.164239,B
0.437855,0.410245,W
0.901601,0.428696,W
0.517919,1.525995,B
0.615032,1.986370,B
0.933597,1.800335,B
0.219704,1.687072,B
0.853104,1.021672,B
0.637091,1.460739,B
0.396354,1.062800,B
0.048098,1.504527,B
0.544088,0.853161,W
0.469730,1.653959,B
0.498277,0.025292,W
0.194868,1.752804,B
0.144647,0.517511,W
0.287097,0.384306,W
0.832457,0.778335,W
0.137788,1.821198,B
0.480708,1.804323,B
0.858958,1.631000,B
0.005574,0.500716,W
0.439430,1.652238,B
0.896701,1.461962,B
0.880435,0.098108,W
0.157677,0.781264,W
0.941382,1.573696,B
0.249060,1.423357,B
0.989205,0.035038,W
0.621846,0.342768,W
0.316619,0.433697,W
0.384645,0.269652,W
0.980973,0.778480,W
0.981212,1.815648,B
0.897822,1.486835,B
0.655236,0.028072,W
0.561864,1.763800,B
0.236989,0.392924,W
0.224694,1.783674,B
0.481880,0.106955,W
0.128055,0.183174,W
0.155419,0.879240,W
0.238242,0.247605,W
0.853981,1.172115,B
0.228656,1.204425,B
0.621158,1.151108,B
0.376988,1.056085,B
0.968078,1.676547,B
0.478982,1.550961,B
0.231411,1.426350,B
0.272028,1.186546,B
0.420205,0.933335,W
0.740739,0.919224,W
0.113981,0.191648,W
0.209285,0.329521,W
0.413486,1.191115,B
0.426832,1.519111,B
0.930906,1.075270,B
0.100198,0.418040,W
0.114744,1.211771,B
0.399037,0.196914,W
0.658128,0.972828,W
0.975057,0.567945,W
0.992281,1.588400,B
0.606164,1.178393,B
0.005854,0.524875,W
0.139989,0.492062,W
0.286235,1.913306,B
0.995041,1.645970,B
0.104883,1.398709,B
0.361414,1.007960,B
0.169647,1.738969,B
0.467704,0.533068,W
0.024619,1.697545,B
0.671192,1.710528,B
0.907808,1.534622,B
0.492729,0.315634,W
0.820639,1.978995,B
0.164452,1.120169,B
0.700105,0.650624,W
0.644697,1.578325,B
0.968643,1.848005,B
0.586448,0.539285,W
0.228412,1.206074,B
0.601478,0.285945,W
0.613189,0.115710,W
0.741467,1.549986,B
0.755924,1.519162,B
0.073774,0.236754,W
0.112769,0.159819,W
0.146987,1.966591,B
0.354787,1.894307,B
0.267249,1.241586,B
0.458981,0.242567,W
0.363006,0.461187,W
0.399766,1.614293,B
0.919726,1.515199,B
0.260586,1.889302,B
0.028816,1.875160,B
0.840593,0.641989,W
0.761750,0.771891,W
0.740083,0.128333,W
0.238802,0.124634,W
0.613600,0.067802,W
0.062959,1.650779,B
0.773375,1.879456,B
0.685665,1.620664,B
0.752711,1.678777,B
0.006232,0.802654,W
0.811823,0.337063,W
0.881416,0.148596,W
0.953268,0.112940,W
0.256410,1.157640,B
0.969213,1.541487,B
0.443132,0.737953,W
0.024898,0.407143,W
0.307085,0.937857,W
0.200635,1.398411,B
0.567123,1.309907,B
0.919722,0.359375,W
0.605772,0.901049,W
0.774178,1.497404,B
0.560030,1.446317,B
0.907273,1.101617,B
0.399169,0.587149,W
0.889938,0.184877,W
0.894854,0.167738,W
0.952765,1.480908,B
0.731392,1.358407,B
0.647919,1.312377,B
0.895460,1.441230,B
0.176726,0.812055,W
0.328944,0.504098,W
0.298522,0.067096,W
0.634699,0.137845,W
0.191067,1.580126,B
0.573190,1.962521,B
0.663048,0.414277,W
0.471165,0.941639,W
0.452928,0.750019,W
0.417769,0.346207,W
0.179174,0.552448,W
0.971073,0.988165,W
0.198018,1.968267,B
0.826210,0.565370,W
0.516222,1.778464,B
0.944015,0.370729,W
0.866240,1.507884,B
0.608056,0.323713,W
0.186247,1.706402,B
0.496832,0.542618,W
0.035581,1.875911,B
0.239882,0.133683,W
0.562991,1.401014,B
0.107854,1.480717,B
0.287172,1.846721,B
0.469731,1.871053,B
0.789988,0.494374,W
0.122693,0.546338,W
0.611496,1.007522,B
0.429663,1.250137,B
0.825326,1.252450,B
0.193196,1.395336,B
0.445290,1.137647,B
0.301575,1.633752,B
0.501112,0.485284,W
0.789191,1.663159,B
0.574819,1.087412,B
0.655275,0.447214,W
0.018369,1.183004,B
0.150716,0.924612,W
0.356490,0.735311,W
0.595952,1.913472,B
0.781348,1.475280,B
0.568886,0.185781,W
0.862064,0.129871,W
0.359764,1.625960,B
0.934199,0.231255,W
0.360499,1.493156,B
0.989688,1.293154,B
0.332473,1.602419,B
0.478197,1.924227,B
0.749070,1.661113,B
0.291903,1.836494,B
0.146652,0.950504,W
0.960877,0.565821,W
0.964415,1.513320,B
0.610682,0.263140,W
0.238676,0.116340,W
0.773459,1.665742,B
0.653792,1.971916,B
0.256447,0.627211,W
0.558719,1.517573,B
0.219843,0.337698,W
0.466795,0.570762,W
0.703587,0.199068,W
0.715967,0.795519,W
0.743251,1.196550,B
0.913742,0.098958,W
0.189641,0.609268,W
0.957466,1.684369,B
0.070163,1.691275,B
0.511698,1.074440,B
0.028430,1.808360,B
0.962783,0.560005,W
0.013394,0.595899,W
0.552031,0.220530,W
0.842888,0.105977,W
0.724036,0.680701,W
0.547781,1.880936,B
0.915770,1.604232,B
0.769423,0.335289,W
0.210444,0.664597,W
0.019931,1.522187,B
0.470293,1.329240,B
0.448986,1.137365,B
0.638940,1.711538,B
0.112480,1.199487,B
0.477482,1.762162,B
0.070541,1.995419,B
0.151773,0.586690,W
0.798479,1.080155,B
0.078755,0.541290,W
0.169176,0.626371,W
0.013328,1.832294,B
0.023131,1.596379,B
0.634814,0.028250,W
0.187120,0.752140,W
0.769940,1.680371,B
0.012677,1.625432,B
0.325569,0.592290,W
0.379042,0.709223,W
0.446047,0.257048,W
0.419240,1.742105,B
0.677259,1.139310,B
0.294626,0.272663,W
0.624852,1.865525,B
0.295144,0.343207,W
0.465843,0.350124,W
0.114153,1.924159,B
0.650459,0.868597,W
0.731305,1.975097,B
0.840858,0.948677,W
0.295188,0.823082,W
0.767576,0.967034,W
0.666265,0.026945,W
0.407210,0.556564,W
0.077675,0.308450,W
0.336512,0.331148,W
0.769619,1.897426,B
0.717859,1.251547,B
0.682966,0.725316,W
0.689356,0.441810,W
0.500957,0.007808,W
0.417229,1.756226,B
0.827372,0.132895,W
0.732551,0.129019,W
0.366403,1.976327,B
0.981547,0.545213,W
0.200661,0.019684,W
0.231162,0.602255,W
0.256661,0.048804,W
0.561914,0.382581,W
0.640911,1.921310,B
0.430548,1.680818,B
0.982242,1.488714,B
0.945446,1.922189,B
0.394680,1.491540,B
0.823877,1.662979,B
0.405341,1.018108,B
0.589209,1.642748,B
0.831528,1.716426,B
0.883094,1.546060,B
0.810041,0.501963,W
0.553174,1.924294,B
0.963201,1.898644,B
0.124101,0.955533,W
0.152449,1.901743,B
0.012371,0.689347,W
0.005283,0.468556,W
0.946220,1.890988,B
0.218835,1.556477,B
0.831081,1.711875,B
0.724363,1.017964,B
0.350088,0.233781,W
0.633747,0.407879,W
0.917706,0.403649,W
0.899721,1.196413,B
0.639747,0.206457,W
0.888728,1.572666,B
0.277007,0.715091,W
0.185961,1.058266,B
0.936273,0.143791,W
0.890876,1.350433,B
0.173611,1.805883,B
0.881635,1.115310,B
0.112045,1.925110,B
0.987100,0.336923,W
0.102453,1.087480,B
0.953827,1.055853,B
0.835258,1.249513,B
0.324469,0.678100,W
0.152714,0.698959,W
0.415479,1.009289,B
0.716066,0.991057,W
0.248252,0.948082,W
0.341741,0.836164,W
0.563390,1.220212,B
0.082597,0.247839,W
0.637558,1.229985,B
0.854777,0.574193,W
0.195648,1.618627,B
0.910359,1.028980,B
0.643737,1.621302,B
0.771845,0.936420,W
0.049123,1.542004,B
0.512948,1.388133,B
0.231550,0.746040,W
0.291839,0.041534,W
0.617223,1.768454,B
0.259180,1.981873,B
0.610790,0.156728,W
0.808252,0.576958,W
0.766893,0.182619,W
0.298532,1.368233,B
0.249479,0.028181,W
0.683663,1.155931,B
0.443168,1.862212,B
0.815769,1.938411,B
0.254258,1.970072,B
0.515710,1.939559,B
0.865523,0.441040,W
0.504822,1.249169,B
0.055632,0.590542,W
0.050510,1.197278,B
0.073774,0.764947,W
0.030154,1.926492,B
0.821761,0.428614,W
0.418086,0.969380,W
0.205352,1.212828,B
0.739788,1.798438,B
0.300960,0.200246,W
0.497668,1.582030,B
0.295228,0.229171,W
0.460912,0.545206,W
0.118883,1.262930,B
