"","x"
"195",20.5529968254268
"196",80.989889241755
"197",31.162634678185
"198",-12.5036264769733
"199",22.3641021642834
"200",-79.9966246355325
"201",-93.8181174453348
"202",87.0992482174188
"203",-76.0979556944221
"204",25.0485545024276
"205",16.9451782479882
"206",16.8593912851065
"207",29.3486892711371
"208",-23.7848080229014
"209",-15.3972492553294
"210",52.8949346393347
"211",-77.7799578383565
"212",30.4318626411259
"213",12.4799149110913
"214",-58.5162887815386
"215",-24.7918629553169
"216",-19.3799326196313
"217",-72.6076518651098
"218",-62.6484859734774
"219",43.0623894557357
"220",46.0736643988639
"221",-78.2296032179147
"222",-21.2014466058463
"223",94.8457622900605
"224",-67.7560694515705
"225",4.97707845643163
"226",-49.9757868237793
"227",-63.2188722956926
"228",16.4493325166404
"229",82.6537695713341
"230",84.667053911835
"231",-78.2763567753136
"232",-32.2040962520987
"233",94.7501065209508
"234",-55.9040069114417
"235",62.235728604719
"236",-57.1029061917216
"237",66.9929941184819
"238",-17.4729504156858
"239",12.6282582990825
"240",-81.9362344220281
"241",-73.7225481774658
"242",-83.4215295035392
"243",-44.3688542116433
"244",-0.815072888508439
"245",-17.5828534178436
"246",72.6632406003773
"247",2.80313678085804
"248",94.3994572851807
"249",-80.5683373939246
"250",-73.0936827603728
"251",30.7198210153729
"252",50.8091929368675
"253",-95.1069872360677
"254",96.903430018574
"255",9.48964487761259
"256",90.9784296993166
"257",29.2167890816927
"258",18.2133151218295
"259",-89.9556747637689
"260",39.8581429384649
"261",-76.6962408088148
"262",67.7594163455069
"263",-29.4371702242643
"264",-43.2117177173495
"265",-10.9300459269434
"266",89.3043383490294
"267",-50.4213908687234
"268",31.5252171829343
"269",33.4015757311136
"270",46.5907213278115
"271",45.2513086609542
"272",-0.182123621925712
"273",70.4966667108238
"274",32.0921113714576
"275",76.2010083068162
"276",65.8324257936329
"277",33.2237455993891
"278",-85.0078110117465
"279",57.4708535335958
"280",-61.1528072506189
"281",-56.2322522047907
"282",24.727890919894
"283",88.9508143533021
"284",-92.7545264363289
"285",19.6342286188155
"286",88.8696880545467
"287",-41.8025335296988
"288",16.9859575107694
"289",-70.4305063467473
"290",-66.3981707300991
"291",37.5718211289495
"292",29.3080936186016
"293",-74.2468216922134
"294",-38.1752457469702
"295",87.6895534340292
"296",57.6574651990086
"297",-46.2850082200021
"298",-88.5056209750473
"299",6.27696388401091
"300",-26.6136792488396
"301",79.2283011600375
"302",76.7282856628299
"303",-59.8515845369548
"304",60.6381251942366
"305",-99.4011842645705
"306",-52.8253745753318
"307",90.4793623369187
"308",-23.2744533102959
"309",55.4959835484624
"310",24.3373265024275
"311",98.8992339931428
"312",-73.5892745666206
"313",8.56593926437199
"314",33.0822580959648
"315",-70.852847956121
"316",46.6998061165214
"317",-80.7914189528674
"318",-30.4154676385224
"319",66.555748693645
"320",-42.7542431745678
"321",-78.0988084618002
"322",54.9645038787276
"323",-27.4999560788274
"324",1.86670026741922
"325",-1.57106062397361
"326",-80.0650370772928
"327",88.3955841884017
"328",6.82867094874382
"329",44.9450253043324
"330",89.4169810693711
"331",-78.6297042388469
"332",-0.17356313765049
"333",-30.8567926287651
"334",65.8705394715071
"335",-53.7194882985204
"336",-12.7250123303384
"337",32.7928815502673
"338",-31.2952466309071
"339",19.8189202230424
"340",2.94031114317477
"341",90.364004811272
"342",8.59851590357721
"343",-75.4459063056856
"344",-43.9061725512147
"345",-72.1307510510087
"346",25.7331202737987
"347",-54.9431535881013
"348",-5.70898270234466
"349",60.819077771157
"350",-76.8383353017271
"351",-96.087464177981
"352",-68.9064163248986
"353",-52.4484809022397
"354",-87.1018897276372
"355",49.6926295571029
"356",19.2862669937313
"357",-41.3111418485641
"358",33.4331231657416
"359",65.6648969743401
"360",-78.3782343380153
"361",-42.8925624117255
"362",94.2898419220001
"363",9.79209905490279
"364",46.8259160872549
"365",-9.11396443843842
"366",-56.8462216295302
"367",-8.17301548086107
"368",39.7519090678543
"369",54.4140126090497
"370",-67.1106460038573
"371",-11.9365486782044
"372",-65.6051577068865
"373",-15.9333424642682
"374",50.1902845688164
"375",-1.61914234049618
"376",-21.9000518787652
"377",-66.4654243737459
"378",-30.2103175316006
"379",-41.7891606688499
"380",87.3353130184114
"381",32.080554170534
"382",-20.7977011334151
"383",73.1558412313461
"384",46.8230701051652
"385",-42.1764072962105
"386",-30.9578042943031
"387",93.5549363959581
"388",46.0761137772352
"389",-98.4251427464187
"390",-41.1233529914171
"391",-21.1105961352587
"392",-43.9835839904845
"393",-66.8586812447757
"394",-0.212454469874501
"395",87.3485286720097
"396",-25.3010236192495
"397",-42.4003562424332
"398",-11.190224532038
"399",-65.9371637739241
"400",-74.4502425659448
"401",29.3744097463787
"402",8.56852526776493
"403",41.2369986530393
"404",-2.71055973134935
"405",29.1272850241512
"406",-42.9353564977646
"407",-51.4953567180783
"408",54.4341313652694
"409",66.4219650439918
"410",51.1212548241019
"411",65.3938209638
"412",-16.0814461763948
"413",70.3282695729285
"414",-72.8341065347195
"415",94.8579423129559
"416",-5.94005952589214
"417",-53.7229987792671
"418",98.3319366816431
"419",-70.4508839175105
"420",25.8629970252514
"421",12.1262658387423
"422",-17.1769096516073
"423",91.1394965369254
"424",-23.9826668985188
"425",-63.097940152511
"426",49.1041135974228
"427",23.0214628856629
"428",92.9358966648579
"429",35.7816019561142
"430",-72.9096735361964
"431",60.0903537124395
"432",0.000135693699121475
"433",-21.3295804802328
"434",62.6237377990037
"435",-25.6005640141666
"436",79.6849498525262
"437",-71.7793776653707
"438",-4.13786713033915
"439",40.3828504960984
"440",-47.7515385951847
"441",16.4349379017949
"442",-16.1689764820039
"443",10.4418930597603
"444",-33.3006040193141
"445",17.0569972600788
"446",-23.1581551022828
"447",-34.1107788495719
"448",88.4707078337669
"449",-7.63251739554107
"450",90.2655556797981
"451",-43.5410204343498
"452",-95.2281801495701
"453",-10.3802745230496
"454",52.2092772182077
"455",-49.5150565169752
"456",4.43297354504466
"457",-24.064709758386
"458",-10.1545284036547
"459",-79.3720151763409
"460",16.1522924434394
"461",45.3270697500557
"462",-72.5087959785014
"463",39.2548182513565
"464",-72.7252856362611
"465",-66.6007017716765
"466",90.7114249654114
"467",-11.0660772304982
"468",-85.5940828565508
"469",-77.6389036793262
"470",-78.7634840235114
"471",80.6360466405749
"472",-91.9020872097462
"473",33.7567757815123
"474",81.8319914396852
"475",-2.36102151684463
"476",-16.3309581577778
"477",54.4845509342849
"478",-36.2412525806576
"479",46.0012123920023
"480",89.2781498841941
"481",-50.5133660044521
"482",11.3033438567072
"483",-10.4548020754009
"484",57.2138282470405
"485",74.7855462133884
"486",77.0003063604236
"487",45.578724751249
"488",56.7275418899953
"489",-7.44914156384766
"490",73.0011110659689
"491",-59.7215813118964
"492",-87.5164522323757
"493",-39.2130049876869
"494",79.4979386031628
"495",-81.6269866190851
"496",55.3933778312057
"497",-40.373880462721
"498",-26.9065515138209
"499",-28.1528890598565
"500",-66.2557823583484
"501",87.8492834046483
"502",91.4616918191314
"503",-63.6634038295597
"504",-92.6626835018396
"505",78.9070323575288
"506",-47.6796315051615
"507",81.6438848152757
"508",2.60833250358701
"509",20.9922320209444
"510",-63.7153279501945
"511",33.4629781078547
"512",-82.2665218729526
"513",-77.2389478050172
"514",73.4876257833093
"515",24.1341163404286
"516",-72.0128746237606
"517",-23.6623466014862
"518",65.4359251726419
"519",-71.3105314411223
"520",97.7271265350282
"521",-74.6554350946099
"522",82.8351740259677
"523",18.9868811517954
"524",42.5518886186182
"525",98.1746626552194
"526",-61.1283553764224
"527",91.9503496494144
"528",60.6369309592992
"529",75.3603810910136
"530",1.6975634265691
"531",-14.5635709632188
"532",-21.6268259566277
"533",-8.12067803926766
"534",-46.8300879467279
"535",-92.997108027339
"536",-65.9602558705956
"537",-27.0736743696034
"538",-77.2854337468743
"539",-72.7536119520664
"540",46.5412120800465
"541",-90.2060758788139
"542",56.8355632945895
"543",-56.8490268662572
"544",-36.5941474679857
"545",3.11911925673485
"546",23.4600144438446
"547",31.4279325772077
"548",45.2622004784644
"549",38.0992737133056
"550",-8.26854333281517
"551",-55.8498547412455
"552",-37.2407009359449
"553",35.4216751176864
"554",-34.1799834743142
"555",12.2445359360427
"556",83.4904106333852
"557",-24.5672513730824
"558",-86.7283014114946
"559",-57.0399381220341
"560",-60.5148720089346
"561",89.0695778653026
"562",64.3998877611011
"563",87.8353019244969
"564",29.7968350350857
"565",49.3831946048886
"566",-40.9365672152489
"567",97.0587440300733
"568",2.60653784498572
"569",78.4786641132087
"570",-90.9667531959713
"571",54.0254323743284
"572",-86.6642863955349
"573",5.47046451829374
"574",16.5152532048523
"575",-74.7393473982811
"576",25.2847937867045
"577",-33.8369460310787
"578",-66.9094522949308
"579",87.3374602757394
"580",78.3828899264336
"581",-36.7746060714126
"582",40.3898200020194
"583",73.0088730808347
"584",-67.0187729876488
"585",84.5290658529848
"586",55.7071715593338
"587",77.3856987711042
"588",-25.0528663862497
"589",-48.0630718637258
"590",-7.1335859131068
"591",-74.0416503511369
"592",-79.1919479612261
"593",90.0296026840806
"594",96.718114009127
"595",-50.9188216645271
"596",33.9630963746458
"597",-79.1279594413936
"598",-26.8845621496439
"599",-3.60010005533695
"600",-58.0931156408042
"601",-13.4155515581369
"602",-3.88608793728054
"603",10.331829637289
"604",-56.5792856737971
"605",41.3077186793089
"606",24.1082534193993
"607",-90.2049229014665
"608",55.9315034653991
"609",-88.096965989098
"610",-75.2415355294943
"611",55.8446147944778
"612",77.521174447611
"613",66.4793018251657
"614",58.2263455726206
"615",-12.1385313104838
"616",81.8130946252495
"617",-67.3548856284469
"618",33.2453219685704
"619",-4.00061728432775
"620",24.4035481009632
"621",40.0872605852783
"622",-45.5979025457054
"623",86.2215174827725
"624",-63.6673883069307
"625",-7.86238089203835
"626",71.3702352717519
"627",82.3396443389356
"628",11.147185228765
"629",54.3230745941401
"630",47.7902702055871
"631",-46.9792912714183
"632",-60.6129077263176
"633",-28.0688021797687
"634",49.2392906919122
"635",22.390054166317
"636",52.8772094286978
"637",-33.46948614344
"638",93.5653552412987
"639",-28.5693767480552
"640",-16.7764866258949
"641",61.0718982294202
"642",-17.8386425133795
"643",-77.1217216271907
"644",19.3937681149691
"645",-36.3989593461156
"646",-97.4205892533064
"647",24.8111553024501
"648",43.0659631732851
"649",33.1038028001785
"650",41.4995200932026
"651",-32.2380949743092
"652",11.5000486839563
"653",-59.7373180091381
"654",60.4786242824048
"655",-18.1539957877249
"656",8.33166465163231
"657",70.2838697936386
"658",84.4360499642789
"659",-72.5145594682544
"660",-15.522007830441
"661",19.4440968334675
"662",14.8384335916489
"663",1.17638157680631
"664",-4.75778984837234
"665",-63.4378081653267
"666",-15.1860206387937
"667",1.13214934244752
"668",95.023715402931
"669",48.6879674252123
"670",-9.86414924263954
"671",-9.65558830648661
"672",-23.5556226223707
"673",50.0262662302703
"674",25.2020257990807
"675",-91.3488694000989
"676",-54.0540779940784
"677",15.5527927912772
"678",-74.5219603180885
"679",-81.4309043809772
"680",15.7984508667141
"681",47.7552944794297
"682",-79.9001856241375
"683",46.515402616933
"684",-5.11961402371526
"685",-6.78065782412887
"686",-36.1621097661555
"687",-87.2652910649776
"688",-81.1676040291786
"689",-27.7678313199431
"690",-8.87932400219142
"691",-1.81455258280039
"692",35.1050263736397
"693",-57.9898297321051
"694",5.94391077756882
"695",86.1904812045395
"696",-52.1763049997389
"697",-39.4430317915976
"698",94.0015763044357
"699",-12.0752416085452
"700",29.6606774907559
"701",33.356448309496
"702",-88.0130521953106
"703",83.9903288986534
"704",1.53891420923173
"705",-40.9609933849424
"706",84.5107904169708
"707",-6.35815216228366
"708",14.284208510071
"709",-97.772973915562
"710",91.0385469906032
"711",88.5754252318293
"712",-17.1267949976027
"713",92.5139391329139
"714",1.63873718120158
"715",25.6597655825317
"716",22.5261116400361
"717",-12.5565846450627
"718",-85.4253706522286
"719",19.8790331371129
"720",-7.03079188242555
"721",71.2756299879402
"722",-30.9368401300162
"723",-73.3452923595905
"724",18.5009107459337
"725",2.38663335330784
"726",57.7766109723598
"727",-53.8033443968743
"728",46.0936925839633
"729",-66.3068874273449
"730",-56.5435176715255
"731",77.764771413058
"732",-64.4552477635443
"733",-20.119697926566
"734",-71.0945676546544
"735",-91.3636799901724
"736",33.9253262151033
"737",67.3804036807269
"738",-78.1646134797484
"739",49.4329081382602
"740",-72.7803695946932
"741",-53.0750325415283
"742",12.2768064029515
"743",22.5231412798166
"744",-38.9736318029463
"745",11.8755660485476
"746",-43.7275563832372
"747",65.1988117024302
"748",19.8367169126868
"749",76.9279185682535
"750",51.8747934605926
"751",-76.4584297314286
"752",77.2725869901478
"753",24.6479445602745
"754",11.8556281086057
"755",-79.7813468612731
"756",81.7583927884698
"757",-68.037333432585
"758",-67.8868065588176
"759",0.65691857598722
"760",-25.9735075756907
"761",88.5966258589178
"762",40.6697402708232
"763",72.0157944597304
"764",-26.2614713050425
"765",66.2982289679348
"766",-41.1848416086286
"767",-95.6523024011403
"768",-24.1860283073038
"769",-48.6408863216639
"770",9.14232158102095
"771",34.9745606072247
"772",-4.01639924384654
"773",-47.8212622925639
"774",-4.87077664583921
"775",-10.6499500572681
"776",-14.7506037261337
"777",34.7983834333718
"778",40.1327257975936
"779",47.4808327388018
"780",-36.9401509407908
"781",-3.4782278817147
"782",-76.706949621439
"783",-68.1973956059664
"784",41.3162271492183
"785",-93.2064036373049
"786",2.48150457628071
"787",16.6172036435455
"788",43.6479499097914
"789",44.6167309302837
"790",5.71838854812086
"791",-71.0944039747119
"792",-42.0942811761051
"793",44.1363772377372
"794",58.4505027160048
"795",-58.8902631774545
"796",68.8568260986358
"797",-10.3843983262777
"798",-95.4306609462947
"799",68.1698927190155
"800",17.7377019077539
"801",-91.0327407065779
"802",-13.5251708794385
"803",-61.3538594450802
"804",69.3046522792429
"805",-55.8447782415897
"806",-18.3851440437138
"807",-20.9670437499881
"808",-99.8233151156455
"809",-30.6327732745558
"810",82.9003770370036
"811",42.6408625207841
"812",60.4975528083742
"813",19.2218339536339
"814",-62.5285268761218
"815",-50.6521744653583
"816",24.8255765996873
"817",-61.9932665489614
"818",45.7467554602772
"819",-48.6804433166981
"820",49.5129017625004
"821",60.6410710606724
"822",66.2101450376213
"823",-9.20259985141456
"824",-0.258178496733308
"825",-13.3950972463936
"826",-85.5890687555075
"827",85.832003550604
"828",64.1294504050165
"829",42.2272379975766
"830",-34.3432549387217
"831",90.3481588233262
"832",23.7117796670645
"833",-2.15280712582171
"834",-40.4827066231519
"835",81.6790770273656
"836",-67.0129988342524
"837",93.4098585974425
"838",86.6991767659783
"839",6.00838675163686
"840",15.1765605900437
"841",-27.3205460049212
"842",-11.5443733055145
"843",96.2241345550865
"844",96.6137956827879
"845",-74.8678249306977
"846",-10.3151309303939
"847",5.92153999023139
"848",-7.19687934033573
"849",19.7597009129822
"850",42.2812868375331
"851",-99.5449159294367
"852",-29.264842858538
"853",-87.9958105273545
"854",26.2717140838504
"855",5.46068656258285
"856",-5.45694488100708
"857",-33.1677525769919
"858",79.8350454773754
"859",36.0113591887057
"860",77.8023985680193
"861",41.1965735722333
"862",94.7037701494992
"863",-57.1863223332912
"864",48.3131195418537
"865",-15.6404352281243
"866",-79.9293821677566
"867",-49.9441786669195
"868",-13.6241611558944
"869",54.6086591668427
"870",-56.5693401265889
"871",-69.120027590543
"872",-76.6831005457789
"873",8.33671889267862
"874",-33.7368689943105
"875",78.1479652971029
"876",-16.4466474670917
"877",-63.9145711902529
"878",-72.6194742601365
"879",19.9659303296357
"880",-5.32936896197498
"881",-23.9553471561521
"882",17.7002871409059
"883",-80.514819920063
"884",45.2041139360517
"885",-29.0142930112779
"886",18.3252527844161
"887",-75.4591534845531
"888",96.5083437506109
"889",62.3506562784314
"890",-11.1557309981436
"891",-22.5042355246842
"892",-26.1645752936602
"893",82.5272381305695
"894",41.8942532502115
"895",59.3743438832462
"896",-44.6241575293243
"897",-17.2004548832774
"898",-0.681821443140507
"899",66.0193613730371
"900",27.2508390713483
"901",-51.3855138327926
"902",48.1834797654301
"903",-70.7397185731679
"904",-46.3600527960807
"905",-41.219334397465
"906",98.7840642686933
"907",-88.2575447671115
"908",89.4974682014436
"909",68.7874417286366
"910",50.6184870842844
"911",69.7855249978602
"912",-31.4148175064474
"913",-71.4833983685821
"914",-70.2825077343732
"915",51.7275668680668
"916",63.4211769327521
"917",33.3295354153961
"918",-15.7545038498938
"919",-48.0690323282033
"920",91.1533124279231
"921",-76.8152653705329
"922",9.42343762144446
"923",44.0617145970464
"924",53.8676183670759
"925",-27.0480835344642
"926",-33.0793061759323
"927",63.8013283256441
"928",2.41932184435427
"929",-24.4519640691578
"930",-24.1220363881439
"931",83.8387184776366
"932",-65.6461162026972
"933",76.4240120537579
"934",-49.6850497554988
"935",-6.46252543665469
"936",41.5401976089925
"937",64.2555268015712
"938",-8.02140193991363
"939",-2.48988452367485
"940",-96.0111321881413
"941",-7.4711550027132
"942",85.3946988936514
"943",-57.3234431445599
"944",18.9542856067419
"945",68.3072997722775
"946",23.0190908536315
"947",40.6001661904156
"948",35.0893829483539
"949",-12.0611045043916
"950",27.0012165419757
"951",12.9380556754768
"952",26.8394206650555
"953",91.1685580853373
"954",-10.135193914175
"955",-13.5068688075989
"956",1.88868273980916
"957",-63.8879305683076
"958",-45.4634225461632
"959",70.8155622240156
"960",-36.5874738432467
"961",24.7184418607503
"962",-7.76774138212204
"963",-82.6585609465837
"964",-21.5998372994363
"965",-10.9324364922941
"966",-14.5892668981105
"967",85.9248878899962
"968",4.08516093157232
"969",73.9956944715232
"970",-94.3167415913194
"971",68.8809661194682
"972",-64.6354226861149
"973",-47.1443470567465
"974",13.401602813974
"975",-88.7024408206344
"976",-85.7292550150305
"977",82.5171027798206
"978",28.8157219532877
"979",-94.53079784289
"980",69.1161427181214
"981",91.0525623708963
"982",96.0973750799894
"983",-79.4174904469401
"984",96.953080361709
"985",78.4359275829047
"986",95.7042954862118
"987",-57.7234148047864
"988",14.4308093935251
"989",-38.2657454814762
"990",-22.8640971705317
"991",-81.3232629094273
"992",11.6056459024549
"993",-72.0491766463965
"994",96.9614914618433
"995",-78.9104652125388
"996",48.9936787169427
"997",41.5156183298677
"998",93.8769036438316
"999",-80.5657232180238
"1000",33.106246124953
"1001",-23.7020114436746
"1002",-75.729779433459
"1003",24.4342478457838
"1004",41.4036599453539
"1005",-89.5273913163692
"1006",71.1452666204423
"1007",-64.9004545528442
"1008",12.8315255977213
"1009",8.86563705280423
"1010",-32.1390892378986
"1011",48.6774464137852
"1012",-91.4855665061623
"1013",-99.5509657077491
"1014",65.4830189887434
"1015",-97.756855469197
"1016",93.3542056474835
"1017",75.4925631918013
"1018",15.2981230057776
"1019",3.88934230431914
"1020",-59.5904315821826
"1021",-91.2631101440638
"1022",42.1133540105075
"1023",-76.5165048185736
"1024",-79.3766615912318
"1025",-54.4896577484906
"1026",-62.4453658703715
"1027",-78.2183152623475
"1028",-6.64815329946578
"1029",91.2262672092766
"1030",-37.0606519281864
"1031",56.1738014221191
"1032",-37.6925388351083
"1033",-9.2057169880718
"1034",-46.6611337848008
"1035",-7.61119024828076
"1036",4.93536554276943
"1037",53.838603803888
"1038",-95.4312827438116
"1039",66.642574314028
"1040",70.414934726432
"1041",34.717911388725
"1042",64.6570078562945
"1043",91.9891332741827
"1044",73.7259577959776
"1045",-59.3987811356783
"1046",-62.0544209610671
"1047",50.6345713511109
"1048",-98.8438196014613
"1049",41.2974566686898
"1050",57.342000445351
"1051",22.1901211421937
"1052",80.9186729602516
"1053",-70.9528960753232
"1054",-13.7141736689955
"1055",-37.6943681389093
"1056",-7.62140857987106
"1057",-58.7778483517468
"1058",90.7172696664929
"1059",-85.5767935048789
"1060",88.8249055482447
"1061",60.1425082888454
"1062",41.8251832015812
"1063",58.887722902
"1064",85.8719994779676
"1065",76.9018158782274
"1066",28.6956532858312
"1067",28.3011787571013
"1068",-96.0765795782208
"1069",-71.4826292824
"1070",87.4527596868575
"1071",-74.7754246927798
"1072",-57.8873534686863
"1073",70.5668726935983
"1074",-29.3588636443019
"1075",27.5552541017532
"1076",-73.9984304644167
"1077",-92.9328001104295
"1078",-4.31722621433437
"1079",-76.7313241027296
"1080",62.8442183602601
"1081",-8.60260021872818
"1082",92.789339646697
"1083",95.2790330629796
"1084",50.6345127243549
"1085",82.2567891795188
"1086",59.4467061571777
"1087",-42.5835522823036
"1088",39.0450717415661
"1089",-52.641880325973
"1090",-54.281450714916
"1091",6.72015091404319
"1092",-99.1358725819737
"1093",30.8081286493689
"1094",-14.700107043609
"1095",82.8015865758061
"1096",-32.8672530595213
"1097",21.3836978655308
"1098",80.2104368340224
"1099",-96.699808165431
"1100",-3.54159362614155
"1101",52.3874190635979
"1102",-35.8303235843778
"1103",81.6756298299879
"1104",-4.58507412113249
"1105",-57.2273164521903
"1106",10.3521354496479
"1107",-90.1124381460249
"1108",44.4269526749849
"1109",68.8745429273695
"1110",34.2058648820966
"1111",36.4142287056893
"1112",64.2012191470712
"1113",85.6243349146098
"1114",63.4753330145031
"1115",15.8767383079976
"1116",9.89396986551583
"1117",-74.6741711627692
"1118",40.6808539293706
"1119",-82.3848020751029
"1120",96.7354614287615
"1121",-0.0572482123970985
"1122",-90.3521348256618
"1123",30.294721480459
"1124",65.1025758590549
"1125",6.68363319709897
"1126",93.2837758678943
"1127",47.1975983586162
"1128",39.9297310505062
"1129",-23.1474567204714
"1130",-43.2493586093187
"1131",64.0593229327351
"1132",-97.0079813152552
"1133",46.6577968094498
"1134",79.3106286786497
"1135",-83.8495383504778
"1136",-48.9951359573752
"1137",65.2769898530096
"1138",74.8135077767074
"1139",-30.6808365974575
"1140",26.1462442111224
"1141",25.2155529335141
"1142",42.0399840455502
"1143",93.1831815745682
"1144",-7.83688947558403
"1145",-72.7482178248465
"1146",12.3043444938958
"1147",-51.2404903303832
"1148",-70.7830602768809
"1149",65.1115944143385
"1150",6.15735552273691
"1151",-39.5724270027131
"1152",12.8850366454571
"1153",27.2545249201357
"1154",86.4494198001921
"1155",80.9718600008637
"1156",90.5648783314973
"1157",4.46100202389061
"1158",-82.3539163451642
"1159",-4.76337927393615
"1160",-69.6914894040674
"1161",-29.4049839023501
"1162",-38.0201411899179
"1163",-2.73066549561918
"1164",73.6662087962031
"1165",62.671672552824
"1166",62.6837217248976
"1167",5.64174563623965
"1168",30.693897139281
"1169",-66.3237093016505
"1170",-95.3870859462768
"1171",-99.0261575672776
"1172",13.418284477666
"1173",16.5096445009112
"1174",-97.7645863778889
"1175",98.2668310869485
"1176",71.8820484820753
"1177",82.7631528489292
"1178",88.6439711786807
"1179",99.8900720383972
"1180",26.4699724968523
"1181",22.3673945758492
"1182",-1.0635229293257
"1183",-56.0911452863365
"1184",16.5548789780587
"1185",74.9512810725719
"1186",60.737037146464
"1187",29.7702509444207
"1188",-99.5575295761228
"1189",-87.3262258712202
"1190",94.8102271649987
"1191",25.082754669711
"1192",-56.8184713367373
"1193",-48.5527805052698
"1194",77.4186528753489
"1195",94.7131196968257
"1196",64.2596279736608
"1197",-22.2033030819148
"1198",-24.2031851317734
"1199",6.83338795788586
"1200",-55.4880846757442
"1201",89.4446590449661
"1202",-12.4830004759133
"1203",-89.9946297518909
"1204",18.435015482828
"1205",51.1825209949166
"1206",25.6392616778612
"1207",-57.0519768632948
