"","x"
"189",-93.178224703297
"190",12.6798788551241
"191",73.8086252473295
"192",-38.2675640285015
"193",-62.3358231503516
"194",77.2699957247823
"195",39.6841727662832
"196",-41.3068063091487
"197",-43.9926978200674
"198",45.4828922171146
"199",85.2841346524656
"200",-78.2553441356868
"201",89.7802192717791
"202",95.447687478736
"203",-13.1435430143028
"204",-70.9714206401259
"205",3.02577605471015
"206",11.9338355958462
"207",89.1595899593085
"208",24.6238462626934
"209",66.2787284236401
"210",47.985809110105
"211",82.4581152759492
"212",90.0466589722782
"213",19.4996044039726
"214",15.4746681451797
"215",62.9109503235668
"216",89.6555084269494
"217",-31.9387932308018
"218",-59.8014372866601
"219",-39.4856117200106
"220",-71.5540818870068
"221",-87.6139994245023
"222",-23.3928460162133
"223",66.6270278859884
"224",-23.0272666085511
"225",-61.854778509587
"226",-80.0288194790483
"227",29.5246654655784
"228",4.18993909843266
"229",-24.133135098964
"230",-36.9191489182413
"231",-66.928886435926
"232",73.7586170900613
"233",-74.4517104234546
"234",73.8322508987039
"235",74.734247289598
"236",66.3140036165714
"237",-13.2038875948638
"238",-80.5147331207991
"239",-44.2411666736007
"240",94.3822684232146
"241",-31.8959512282163
"242",-13.0455658305436
"243",-32.6597269624472
"244",9.09901531413198
"245",98.3294176403433
"246",48.2618366833776
"247",-39.6631314884871
"248",74.8054231051356
"249",57.6159126125276
"250",-39.6260390523821
"251",-37.1655178721994
"252",72.785982163623
"253",-75.779427960515
"254",-35.1180125959218
"255",77.5089913513511
"256",3.28837842680514
"257",4.87447753548622
"258",32.6175907626748
"259",-56.6193404607475
"260",-16.7290765792131
"261",68.1467757094651
"262",-97.1826633904129
"263",-97.994336206466
"264",-12.0684012304991
"265",41.5761133190244
"266",86.3765415269881
"267",-30.6377033237368
"268",-57.1488683577627
"269",-1.41518372111022
"270",2.02840906567872
"271",-50.0625238288194
"272",82.127113128081
"273",-2.43048421107233
"274",-26.8471421673894
"275",-91.3296648301184
"276",36.6956481710076
"277",-63.1442099809647
"278",-20.8035994321108
"279",-83.8633238337934
"280",-86.6838049609214
"281",10.8987384941429
"282",57.4899455998093
"283",-32.0923013612628
"284",45.5065707210451
"285",-67.547311168164
"286",54.2419658973813
"287",-52.4535833392292
"288",-93.7930356245488
"289",-83.9826490730047
"290",90.3677911497653
"291",-15.9967188723385
"292",54.9933748319745
"293",78.0214915052056
"294",7.72306872531772
"295",24.8521955218166
"296",-28.2777248416096
"297",-79.3709196150303
"298",62.7295841928571
"299",-20.5464757978916
"300",-91.1856452934444
"301",90.7529122196138
"302",-16.2893115077168
"303",-38.2472787052393
"304",-52.0717597566545
"305",38.6479394510388
"306",8.67162221111357
"307",-86.9324713945389
"308",26.0172009468079
"309",10.0858927238733
"310",64.0511996112764
"311",26.3665433507413
"312",-92.8062187507749
"313",-7.4235494248569
"314",67.4225792754441
"315",-46.4869475923479
"316",-77.6259395759553
"317",-79.1441988665611
"318",21.8490045052022
"319",-40.2598506305367
"320",16.3559052627534
"321",44.88505856134
"322",-83.8705365080386
"323",-89.0313280280679
"324",-94.2492770962417
"325",-87.7587943803519
"326",36.5415853913873
"327",24.1372842341661
"328",56.1395214404911
"329",-23.68806572631
"330",63.3457139600068
"331",-46.6591547243297
"332",48.4619644470513
"333",89.2037827055901
"334",-17.0671545900404
"335",55.1460523623973
"336",-89.8891270160675
"337",36.6995361633599
"338",49.9062691349536
"339",-41.4701188914478
"340",-14.1898070462048
"341",71.0251135751605
"342",-89.7759908810258
"343",70.0723797548562
"344",25.5139862187207
"345",-20.607001427561
"346",76.5062337275594
"347",88.0627050064504
"348",-11.1869026906788
"349",11.0542200040072
"350",13.5178440250456
"351",-24.0462408866733
"352",-46.337838517502
"353",70.8138913847506
"354",-90.3748208191246
"355",98.6380701418966
"356",3.71162788942456
"357",-66.4315496105701
"358",-25.3971613943577
"359",68.9898849464953
"360",-78.5608823876828
"361",-47.8056386113167
"362",-20.85349150002
"363",7.04325870610774
"364",-33.2080272957683
"365",29.6737108845264
"366",-64.4869462121278
"367",20.9137365687639
"368",-23.3800606336445
"369",-89.6434547379613
"370",35.8633099589497
"371",-71.4268704410642
"372",75.327896559611
"373",-46.9521455001086
"374",-0.402572238817811
"375",42.6102198194712
"376",-66.6558953467757
"377",-2.10826974362135
"378",-21.5684745460749
"379",-55.1167458295822
"380",-65.4658760409802
"381",-76.0821416508406
"382",64.0250517055392
"383",26.1286452412605
"384",-6.03568223305047
"385",-36.8065879214555
"386",27.5353834964335
"387",-58.037373656407
"388",-69.3049191962928
"389",6.40740641392767
"390",52.0054274704307
"391",24.4928584434092
"392",-35.2627255953848
"393",47.6190862711519
"394",-62.4812904279679
"395",95.8084274549037
"396",-9.81275946833193
"397",67.6507107913494
"398",-42.2611696645617
"399",9.88479997031391
"400",-34.9297577515244
"401",-41.7205010540783
"402",86.5663037169725
"403",-56.2534564174712
"404",56.1485338956118
"405",61.5042907185853
"406",30.8854649309069
"407",-6.39810240827501
"408",98.3327872119844
"409",-88.5020626708865
"410",-15.9802051726729
"411",-14.5149688236415
"412",29.2773450259119
"413",-65.806329343468
"414",-37.4537371098995
"415",26.8016308080405
"416",-19.3313901778311
"417",-39.3113226629794
"418",-60.4063044302166
"419",-32.8037044964731
"420",-33.7988608982414
"421",42.5351853948087
"422",-30.4491171147674
"423",-30.7898531667888
"424",-58.043902926147
"425",83.3049757406116
"426",-10.4314569849521
"427",61.4197095856071
"428",37.1813819743693
"429",24.6686105150729
"430",-56.5509047824889
"431",55.8866729494184
"432",-54.2624024674296
"433",-93.1111813522875
"434",-82.4354408308864
"435",-4.14244383573532
"436",-3.11086010187864
"437",-66.5787894744426
"438",-66.1458702757955
"439",-85.6370669323951
"440",-72.3885679151863
"441",19.2008776590228
"442",-5.0048504024744
"443",-94.1875463351607
"444",41.2250768858939
"445",11.0867451410741
"446",-79.2323053348809
"447",-90.8594050910324
"448",42.7833838853985
"449",80.5080404039472
"450",28.2608872279525
"451",-64.3623312935233
"452",0.79456209205091
"453",97.3490089178085
"454",46.3584685698152
"455",72.3761904519051
"456",-7.43800890631974
"457",-78.3346563577652
"458",-0.720327254384756
"459",-57.3126555420458
"460",71.7688873875886
"461",-19.6355374995619
"462",46.5858780778944
"463",-86.873973114416
"464",-11.0627410002053
"465",4.90958727896214
"466",90.5998785980046
"467",-66.5207295212895
"468",-23.69095091708
"469",28.1083081848919
"470",-5.71015123277903
"471",-56.3663031440228
"472",-38.1733539979905
"473",-20.2679607085884
"474",-6.96112005971372
"475",-21.282083587721
"476",93.1349231861532
"477",54.8055668827146
"478",52.5017209351063
"479",-0.154085084795952
"480",86.4438378252089
"481",75.3549575340003
"482",-41.848252248019
"483",88.2048308383673
"484",-95.6611001398414
"485",40.1804959401488
"486",-65.2402387931943
"487",-40.6583077739924
"488",57.2709338273853
"489",-58.9425800833851
"490",43.8070278149098
"491",-79.0432857349515
"492",62.3088696040213
"493",9.05312048271298
"494",69.9500880669802
"495",-55.3504498209804
"496",-77.645376464352
"497",44.7561868000776
"498",24.9972844496369
"499",71.4234070386738
"500",-54.5665780548006
"501",-99.2520107422024
"502",11.3350532017648
"503",-51.5694287605584
"504",81.5953024663031
"505",88.2781190332025
"506",-23.1600924860686
"507",0.809815665706992
"508",-34.3229209072888
"509",84.3434563372284
"510",-10.7156528159976
"511",-18.4669207781553
"512",-2.27289590984583
"513",81.6668421495706
"514",80.6381305214018
"515",-34.2850242741406
"516",43.8397633843124
"517",-65.6131489668041
"518",-24.1917032748461
"519",15.5270176474005
"520",28.1814110465348
"521",-43.673221161589
"522",-65.7337963581085
"523",-69.953541085124
"524",-72.2615344449878
"525",12.1206652838737
"526",84.6769808791578
"527",-97.7565898094326
"528",32.405564840883
"529",75.0336304306984
"530",82.056987285614
"531",72.492787335068
"532",45.4886046238244
"533",-29.1686379350722
"534",99.1298917680979
"535",77.5274737738073
"536",-46.4585066307336
"537",-82.2235065046698
"538",0.912233162671328
"539",-89.4355765543878
"540",16.778812231496
"541",-14.2418595962226
"542",-33.2682388834655
"543",40.2092603035271
"544",-84.8926533479244
"545",-87.2937250882387
"546",59.0459316503257
"547",-17.4252666998655
"548",-5.13219875283539
"549",-74.2134450934827
"550",12.6539032906294
"551",-61.7781905923039
"552",83.5448327008635
"553",17.2328586690128
"554",77.9168864246458
"555",-94.8456304613501
"556",-47.0066878013313
"557",-38.6166077572852
"558",55.4249344393611
"559",-21.2950273416936
"560",64.2509159632027
"561",-6.19886508211493
"562",27.5801348034292
"563",-24.4290974922478
"564",86.4804322831333
"565",49.1353909019381
"566",26.320595247671
"567",25.9385161101818
"568",64.447920024395
"569",50.9064468089491
"570",65.245790919289
"571",-39.7120413836092
"572",-4.02885219082236
"573",86.1772595904768
"574",-41.8216267134994
"575",-91.6209179442376
"576",-32.6551898848265
"577",-4.45083272643387
"578",-81.315400544554
"579",61.2322769127786
"580",-37.5091251451522
"581",11.6886354517192
"582",-14.1903516370803
"583",46.3720050640404
"584",-35.5099605862051
"585",52.5525210890919
"586",-78.0647979583591
"587",96.0890952497721
"588",-53.5489076282829
"589",18.2555937673897
"590",18.6839933507144
"591",-0.559355691075325
"592",-43.3126347605139
"593",-87.6263712067157
"594",-90.1793622877449
"595",89.8981573060155
"596",-54.763021087274
"597",32.5408696662635
"598",30.1369842141867
"599",-5.37217422388494
"600",57.8064051456749
"601",-11.0552633181214
"602",-75.3646184224635
"603",-91.6493211407214
"604",4.00757039897144
"605",-23.7529071513563
"606",-22.2031484823674
"607",1.94912175647914
"608",55.6948900222778
"609",-84.3511278741062
"610",50.218238402158
"611",-23.0919148772955
"612",19.3189285229892
"613",-74.8194517102093
"614",-49.2941412143409
"615",60.4946795385331
"616",-40.2872701175511
"617",48.6544744111598
"618",-24.1111139766872
"619",32.5085187330842
"620",-93.9938007388264
"621",-6.43201190978289
"622",24.1424303501844
"623",56.8636005278677
"624",-31.2227519694716
"625",66.4313409011811
"626",-78.8009861018509
"627",-44.7771255392581
"628",56.8217084277421
"629",33.0698703415692
"630",3.16478768363595
"631",21.1247193161398
"632",60.3263767901808
"633",-81.4723483286798
"634",-56.8435341585428
"635",-96.9007664360106
"636",-77.5659035891294
"637",-82.4798820074648
"638",-9.39306356012821
"639",94.98336086981
"640",76.0048132389784
"641",-45.12412045151
"642",-61.0315815079957
"643",2.70290528424084
"644",-20.9916826803237
"645",-42.0656618196517
"646",0.197193212807178
"647",49.2426211945713
"648",90.4488821513951
"649",-30.0301184877753
"650",-28.6891911178827
"651",-2.01864624395967
"652",-13.7166751082987
"653",47.7106088772416
"654",79.1971434373409
"655",-33.3525758702308
"656",38.4526315610856
"657",-75.8314467500895
"658",-80.0588723737746
"659",72.8892072569579
"660",82.5556767173111
"661",-96.9170312397182
"662",58.8225353043526
"663",81.2391635030508
"664",54.5299210119992
"665",35.4442285839468
"666",58.5191752761602
"667",-15.9176795277745
"668",54.2592119425535
"669",25.5245733540505
"670",-98.6212958116084
"671",-99.1043515037745
"672",18.8418366014957
"673",48.8857138436288
"674",19.596008816734
"675",-47.9992937296629
"676",79.110503802076
"677",-27.8604693710804
"678",-63.3689850568771
"679",-75.1059865113348
"680",67.2175956889987
"681",-1.12911248579621
"682",-80.7896872516721
"683",-12.7966186031699
"684",-48.3261925633997
"685",90.3544374741614
"686",-99.6722295880318
"687",-47.032154770568
"688",-31.9445147179067
"689",-29.1769521776587
"690",81.8226322997361
"691",15.3348109219223
"692",96.2237914092839
"693",96.5530179906636
"694",11.6768333595246
"695",77.1801193244755
"696",-38.0496243014932
"697",34.9022054579109
"698",-51.4401239342988
"699",34.18736201711
"700",-35.4279788676649
"701",57.7674745582044
"702",24.8663201462477
"703",99.1029515396804
"704",-67.0008479617536
"705",-78.6363385617733
"706",-67.9001077543944
"707",-43.9745247364044
"708",-2.72380406968296
"709",-32.1892129257321
"710",21.5970121789724
"711",-55.4475238546729
"712",77.9515777248889
"713",-42.6297007594258
"714",-75.9048777632415
"715",19.6525107137859
"716",-28.3644425217062
"717",44.0799666568637
"718",33.1314906012267
"719",-60.4761286638677
"720",69.6034800261259
"721",55.9162645600736
"722",-77.1044896915555
"723",10.1764435879886
"724",-68.387577496469
"725",-68.5087296646088
"726",-58.935020910576
"727",34.7183404490352
"728",-67.7652230486274
"729",47.994718560949
"730",-93.4810980688781
"731",-45.9284235723317
"732",-26.407036697492
"733",36.0887438524514
"734",-71.9163818284869
"735",45.0893190689385
"736",-46.0953456815332
"737",68.0604450404644
"738",46.26659383066
"739",-86.2019111402333
"740",68.9916600007564
"741",-0.532116321846843
"742",-38.6451607570052
"743",-36.4197548478842
"744",45.7045506220311
"745",27.6906548533589
"746",-63.8836786616594
"747",53.4415306989104
"748",-3.39532238431275
"749",65.9387941006571
"750",-94.9619404040277
"751",69.894436141476
"752",73.4410566743463
"753",91.4203084073961
"754",19.4481508806348
"755",39.8585629183799
"756",72.0314755570143
"757",36.6111001931131
"758",30.3108815103769
"759",73.6599587835371
"760",-33.0863801762462
"761",71.1122645996511
"762",-93.5122618917376
"763",-50.5203084554523
"764",-42.5134797114879
"765",-37.7308682538569
"766",-99.4366846978664
"767",-65.5835144221783
"768",46.0472465492785
"769",-10.8311482239515
"770",7.13569684885442
"771",-12.2332376427948
"772",-28.1641110312194
"773",44.787799147889
"774",-44.2869474645704
"775",-78.5402663052082
"776",-1.94318196736276
"777",43.6066398862749
"778",-25.7509073242545
"779",-15.9034953452647
"780",-32.3831145651639
"781",61.1648639664054
"782",95.1555956155062
"783",-67.7164595108479
"784",-71.1842519696802
"785",-66.3713879417628
"786",-35.1053784135729
"787",34.7466965671629
"788",28.0209947843105
"789",63.575945282355
"790",77.9978566803038
"791",-52.2885000798851
"792",34.7437008284032
"793",87.8350292798132
"794",45.6368714105338
"795",-99.9989423435181
"796",2.98928930424154
"797",37.6273844856769
"798",64.5716744940728
"799",-42.2183833550662
"800",22.5952421780676
"801",77.0103844348341
"802",-64.8126185871661
"803",90.2187819126993
"804",68.6423019506037
"805",-44.7146844584495
"806",-1.41839147545397
"807",95.2243419364095
"808",-11.3817172590643
"809",-50.9452022612095
"810",96.266408264637
"811",1.24296299181879
"812",17.5302602350712
"813",63.6635110713542
"814",51.7795472871512
"815",3.38899064809084
"816",72.8485613130033
"817",78.7110945209861
"818",32.2539485991001
"819",89.6133989095688
"820",-66.2915769498795
"821",-86.1895527224988
"822",59.7962450236082
"823",65.7184262294322
"824",-52.7328436262906
"825",80.0735698547214
"826",-99.5692608412355
"827",47.5215256214142
"828",79.3361945543438
"829",61.1028701532632
"830",40.7767822500318
"831",-41.5362129919231
"832",32.8245891258121
"833",2.57397945970297
"834",-82.3251198977232
"835",49.8463734053075
"836",-23.2163195032626
"837",82.3685821611434
"838",65.8684148918837
"839",23.5721528995782
"840",69.6841772180051
"841",44.7695174254477
"842",28.4208213444799
"843",-8.48897993564606
"844",-96.1161079350859
"845",7.29258446954191
"846",22.6011551916599
"847",-74.8590128961951
"848",96.0306723136455
"849",36.5086995996535
"850",-85.1506479084492
"851",-96.9493790064007
"852",-85.4300053790212
"853",43.2857220526785
"854",29.7694334294647
"855",34.2830312438309
"856",-91.7665330227464
"857",-54.9681471660733
"858",-50.3254509996623
"859",92.4055329058319
"860",2.28668441995978
"861",-29.0371206589043
"862",-43.6586389318109
"863",-74.0795274730772
"864",-74.2804219014943
"865",59.9920225795358
"866",87.1886375825852
"867",24.5861882343888
"868",-21.3199224788696
"869",-39.9525695946068
"870",-16.2498724181205
"871",35.3687430266291
"872",88.9640420675278
"873",14.0848997980356
"874",6.51251212693751
"875",32.5175585690886
"876",59.9311902653426
"877",27.6732392609119
"878",-50.7356118410826
"879",72.5294599775225
"880",41.3021043408662
"881",84.4357744324952
"882",54.9327543471009
"883",-38.0507240071893
"884",-32.6772258151323
"885",23.0327834840864
"886",-85.2437967434525
"887",34.9523707292974
"888",17.6048848312348
"889",4.97729806229472
"890",-11.9982494972646
"891",-90.7630626577884
"892",60.3922964539379
"893",-89.4793434999883
"894",-1.66393602266908
"895",75.4140111152083
"896",-33.6222529876977
"897",-1.45836863666773
"898",14.5385478623211
"899",95.3194261528552
"900",89.4000424537808
"901",25.273545505479
"902",7.42778736166656
"903",35.8214817941189
"904",-92.9818113800138
"905",77.4827047251165
"906",19.042454380542
"907",-35.6212510261685
"908",-48.8983540795743
"909",9.62887043133378
"910",35.4256148450077
"911",59.3308937735856
"912",98.7570209428668
"913",30.8687958400697
"914",19.4115449208766
"915",46.6031712945551
"916",12.2137149330229
"917",12.1935180388391
"918",-86.049664998427
"919",37.0352003723383
"920",-83.1774989608675
"921",34.7467463929206
"922",-54.1366057936102
"923",78.8870511576533
"924",80.1070358604193
"925",57.0023118052632
"926",10.5562197044492
"927",-55.4652944207191
"928",37.9849829245359
"929",54.7393798362464
"930",83.8390143122524
"931",79.889008263126
"932",-6.0289706569165
"933",49.589711939916
"934",-48.8703047856688
"935",73.0777696706355
"936",71.8119780533016
"937",24.4681535288692
"938",70.4770657699555
"939",61.036741361022
"940",-51.6896661370993
"941",-27.8762948233634
"942",-25.1550810877234
"943",90.0972350034863
"944",27.2048574872315
"945",4.67197732068598
"946",85.8297263272107
"947",-30.7112683076411
"948",-33.5917768068612
"949",-39.1076617408544
"950",-6.0232141520828
"951",-9.33706015348434
"952",-62.736401706934
"953",32.9159647691995
"954",0.935245677828789
"955",6.61888746544719
"956",45.9979500621557
"957",-29.1171702556312
"958",-7.58154662325978
"959",13.6703338474035
"960",77.1542544476688
"961",23.9538864698261
"962",64.427097979933
"963",-59.7784558311105
"964",-2.96703837811947
"965",-73.6443133559078
"966",97.6056974381208
"967",-84.3409683555365
"968",35.5768249370158
"969",-65.3562489897013
"970",-19.7623888030648
"971",-11.353682121262
"972",41.0936156287789
"973",63.3168582804501
"974",-25.3489841707051
"975",-92.7831157576293
"976",56.6118659451604
"977",-56.0412398073822
"978",-78.5030337516218
"979",-16.7940751183778
"980",-28.4509666729718
"981",53.6585871130228
"982",-77.3373770993203
"983",68.7849246896803
"984",-98.9592445548624
"985",-66.7134363204241
"986",-18.4134071227163
"987",-0.406232895329595
"988",10.3469883557409
"989",-72.094770334661
"990",-83.5832938551903
"991",9.85636636614799
"992",4.72892997786403
"993",-21.1669472046196
"994",61.9294011499733
"995",92.3528315499425
"996",-46.4978122618049
"997",27.0117195788771
"998",-24.1738670039922
"999",-84.2955997679383
"1000",-1.5610359609127
"1001",4.68735876493156
"1002",-52.5249677244574
"1003",88.3238180074841
"1004",-95.7962265703827
"1005",52.3375995457172
"1006",43.398662051186
"1007",-93.7821651808918
"1008",-7.59997419081628
"1009",-49.406394502148
"1010",-57.9803118016571
"1011",32.2171592153609
"1012",70.4633970744908
"1013",-92.0001859311014
"1014",16.772094136104
"1015",-90.9507576841861
"1016",17.5227550789714
"1017",-71.2738959584385
"1018",-89.5544494967908
"1019",-74.9313572887331
"1020",87.113241571933
"1021",37.2109462507069
"1022",-9.34130656532943
"1023",25.8914720267057
"1024",65.1646979618818
"1025",-40.1789809577167
"1026",16.4099527988583
"1027",49.419819097966
"1028",-8.98767053149641
"1029",-23.3006177004427
"1030",90.2106842957437
"1031",81.7011447623372
"1032",-28.321581101045
"1033",-10.5997197795659
"1034",-97.3465850576758
"1035",73.4536944422871
"1036",-94.6870416868478
"1037",-53.6652044858783
"1038",50.5828722380102
"1039",1.14206420257688
"1040",69.2888521589339
"1041",-42.0910656452179
"1042",-53.4065194427967
"1043",99.6246192604303
"1044",-8.93266438506544
"1045",9.69511633738875
"1046",37.6180322375149
"1047",-96.9732052180916
"1048",13.1855919957161
"1049",40.7728292047977
"1050",-71.0020495112985
"1051",62.8971511963755
"1052",-30.0177883822471
"1053",90.1421091519296
"1054",42.701114108786
"1055",0.0488285440951586
"1056",88.4732234291732
"1057",-23.9807464182377
"1058",-60.8239553868771
"1059",47.0299274660647
"1060",-2.86831329576671
"1061",20.3586991876364
"1062",-34.6727358177304
"1063",86.1496206372976
"1064",63.3743532001972
"1065",42.9592175409198
"1066",7.58778392337263
"1067",-9.02642370201647
"1068",-31.5010615624487
"1069",48.719145776704
"1070",60.1197076961398
"1071",-14.7145185153931
"1072",80.4069835692644
"1073",53.5173717886209
"1074",-99.5889227837324
"1075",-56.2029968481511
"1076",-8.50274376571178
"1077",95.0848834589124
"1078",-36.869012657553
"1079",85.7134456280619
"1080",16.3777910638601
"1081",63.2436846848577
"1082",86.1731988377869
"1083",46.2167563848197
"1084",-39.1054086852819
"1085",61.3649436738342
"1086",-5.21867531351745
"1087",53.4904707223177
"1088",-71.322380611673
"1089",-40.9455815330148
"1090",-11.8727107066661
"1091",68.9045538194478
"1092",27.0269224885851
"1093",42.809803923592
"1094",87.8065424505621
"1095",-60.4179609566927
"1096",-92.6779455970973
"1097",35.9381585847586
"1098",64.7755049634725
"1099",-37.1016562916338
"1100",-5.99498129449785
"1101",-30.9002193622291
"1102",91.6008904576302
"1103",91.4767259266227
"1104",-70.1367651578039
"1105",-32.3501815088093
"1106",56.5376767888665
"1107",26.8865776713938
"1108",-33.7701936252415
"1109",-76.4318289700896
"1110",-21.7542055994272
"1111",76.7005759757012
"1112",65.2593678794801
"1113",40.7666872255504
"1114",-11.4303446374834
"1115",23.5907670110464
"1116",-56.2882787082344
"1117",-5.60250799171627
"1118",49.8503272421658
"1119",-26.2029886245728
"1120",17.3527521081269
"1121",-81.4359033480287
"1122",55.9881327208132
"1123",-18.7098525464535
"1124",-17.40657184273
"1125",-22.9369367007166
"1126",92.5019002519548
"1127",12.5886443071067
"1128",8.59459061175585
"1129",-90.7584078609943
"1130",-59.1086915228516
"1131",-18.6993182171136
"1132",22.9883081745356
"1133",-85.8490295242518
"1134",-33.0287261866033
"1135",-82.1329078637064
"1136",-27.0106071606278
"1137",53.7080044392496
"1138",16.6960462927818
"1139",-91.1179825197905
"1140",-91.8926068581641
"1141",65.2565863914788
"1142",-49.1121041588485
"1143",-68.3884821366519
"1144",-37.9794770851731
"1145",-64.4763264805079
"1146",-66.0874537657946
"1147",33.8976496364921
"1148",90.8083254471421
"1149",82.6941517181695
"1150",96.1705288849771
"1151",-67.7803358063102
"1152",-67.4354618880898
"1153",-45.8029753528535
"1154",-9.1126499697566
"1155",-82.6573412399739
"1156",37.04605223611
"1157",69.7037372738123
"1158",-9.56340930424631
"1159",-21.3726272340864
"1160",-20.3652462922037
"1161",31.5827609505504
"1162",-27.5773065164685
"1163",-49.1059344727546
"1164",70.2492799144238
"1165",-94.0996095538139
"1166",-70.8737961482257
"1167",76.261538034305
"1168",40.5545806977898
"1169",-17.2891827765852
"1170",-74.2188350297511
"1171",-34.8821621853858
"1172",-60.0759712979198
"1173",-99.3974514771253
"1174",13.4989723097533
"1175",-28.0346144456416
"1176",39.3342688214034
"1177",-39.8232536390424
"1178",-22.3169920034707
"1179",-56.9954607170075
"1180",51.6523244790733
"1181",56.5273121930659
"1182",36.3735346589237
"1183",-34.8177295178175
"1184",-98.4558801632375
"1185",-14.7529959212989
"1186",-5.00190309248865
"1187",1.79052278399467
"1188",59.1868586372584
"1189",96.0186440031976
"1190",-63.8211966026574
"1191",-71.1068300064653
"1192",39.7901582997292
"1193",94.3995739798993
"1194",44.4643571041524
"1195",32.9754191450775
"1196",96.0820365231484
"1197",64.5631608087569
"1198",70.2990507707
"1199",66.8602798134089
"1200",60.3394123259932
"1201",98.6637020483613
"1202",-92.9737268481404
"1203",85.2404971607029
"1204",69.0569987054914
"1205",-92.0259755570441
"1206",-9.19226938858628
