@relation train

@attribute x numeric
@attribute y numeric
@attribute color {W,B}

@data
0.376331,1.144154,B
0.82545,0.856014,W
1.586417,0.654242,B
1.088347,1.22731,W
0.418396,0.737458,W
1.760656,0.927324,B
1.790097,1.917075,W
1.081649,0.078719,B
0.838804,0.566311,W
1.902628,1.505001,W
0.325215,0.28456,W
1.425476,0.703813,B
0.121785,0.908464,W
0.450565,0.788246,W
0.232483,1.988405,B
0.303954,1.23075,B
0.828638,1.298026,B
1.857758,1.161723,W
1.495434,0.041014,B
0.602964,0.423047,W
0.125238,0.34734,W
0.395046,0.633011,W
1.564928,1.314042,W
0.258528,0.814936,W
0.633724,1.717455,B
0.561502,1.189584,B
0.899405,1.324169,B
0.918421,1.080403,B
0.172282,0.556147,W
0.076739,1.85878,B
0.842673,0.974949,W
1.411337,1.292949,W
1.6905,1.838238,W
0.893269,0.165055,W
1.412528,1.557284,W
1.569856,1.535685,W
0.534101,0.671079,W
1.665306,1.745164,W
1.352294,1.197082,W
1.039016,1.441236,W
0.984952,0.283494,W
1.689099,1.078153,W
0.204907,0.644078,W
1.530883,0.801134,B
0.649661,1.311603,B
1.961845,1.666705,W
1.548116,1.538161,W
1.980349,1.862642,W
1.905745,1.481625,W
1.568095,1.192004,W
1.518437,1.622283,W
1.202036,1.672759,W
0.034808,1.119715,B
1.203458,0.290932,B
0.810556,0.694966,W
1.896746,1.443394,W
1.705331,0.984903,B
1.181284,0.554607,B
0.649246,0.490909,W
0.188175,1.510387,B
0.761457,0.860044,W
0.669342,0.9216,W
0.103854,1.087147,B
0.695396,1.997896,B
1.888529,1.990169,W
0.449412,1.063195,B
0.938809,1.687262,B
0.558603,1.053833,B
1.583543,0.303667,B
0.487679,1.219409,B
0.543186,0.723046,W
1.792433,1.896575,W
0.162383,0.315967,W
1.758518,1.610112,W
0.091729,1.220039,B
0.014901,0.340205,W
0.163471,1.745591,B
0.824061,0.853852,W
0.891865,0.343227,W
1.687514,1.217637,W
1.502802,0.207031,B
0.321878,0.69929,W
1.910549,1.347859,W
1.005335,1.982531,W
1.408705,1.822687,W
1.760909,1.548839,W
0.500344,0.773394,W
1.370268,0.633217,B
0.826973,0.629814,W
0.939344,1.301203,B
1.261064,1.029601,W
1.148012,1.770606,W
1.659501,0.610956,B
0.784061,0.707206,W
0.128791,1.531372,B
1.412997,0.792482,B
1.936689,1.220896,W
1.009899,1.479273,W
0.514738,0.589939,W
1.121289,1.41681,W
0.404308,1.364815,B
0.89158,0.086238,W
0.046318,0.956537,W
1.470972,0.201899,B
0.603612,1.001094,B
1.533701,0.206911,B
1.607346,0.348519,B
1.0939,0.927014,B
0.77063,0.007407,W
1.802147,1.993191,W
1.793399,0.286513,B
0.531123,1.530642,B
1.031388,1.066055,W
0.778324,0.495802,W
0.339951,1.709017,B
1.389672,0.815469,B
0.447777,0.716375,W
0.366212,1.977252,B
1.066383,1.927731,W
0.331226,0.436624,W
0.17887,0.176843,W
0.962752,1.654219,B
0.265182,0.625989,W
1.304782,0.571628,B
1.899187,1.388898,W
0.759162,0.940834,W
1.512224,1.913416,W
0.26419,0.643249,W
0.383225,1.662937,B
1.434703,1.76609,W
0.059488,1.803836,B
1.397913,0.414814,B
0.30531,0.154989,W
1.21016,0.636773,B
0.296035,0.493098,W
0.730624,0.953444,W
1.53224,0.020912,B
1.986542,0.718249,B
1.173032,1.454833,W
1.553187,0.061569,B
1.403364,1.331125,W
1.583447,1.339753,W
0.250415,0.958226,W
1.129256,1.955428,W
1.018308,1.862289,W
0.744544,0.577493,W
1.367576,1.289881,W
1.893204,0.95762,B
0.967323,0.279111,W
0.101138,0.802675,W
1.910067,1.626346,W
0.827076,1.954439,B
0.014474,0.525313,W
1.110753,0.42479,B
0.559509,0.804937,W
0.158274,0.157671,W
1.017109,0.728829,B
1.782592,0.880243,B
0.997581,1.10676,B
1.345591,1.458354,W
0.958636,0.1494,W
1.696282,1.149711,W
1.384218,1.692341,W
1.417888,0.027497,B
0.291904,0.471865,W
1.853071,1.751253,W
0.719739,1.534012,B
0.534877,1.803848,B
1.543343,0.615744,B
0.05513,1.688355,B
0.329734,1.901938,B
0.133453,0.573135,W
1.993486,1.061048,W
0.193443,1.544315,B
1.495209,1.44481,W
0.83732,1.944653,B
1.594951,0.180943,B
0.468541,1.931337,B
1.62782,1.778284,W
0.105869,1.262134,B
0.84156,0.291602,W
1.012347,0.78894,B
0.823081,0.153819,W
0.963549,0.972005,W
1.113206,1.49596,W
1.112908,1.031833,W
1.207327,0.216766,B
1.10567,0.898578,B
0.265981,0.03074,W
0.664587,0.305756,W
0.000159,0.707273,W
1.923886,1.97974,W
1.3539,1.239396,W
0.769651,1.522961,B
0.201302,0.371832,W
1.291151,0.661645,B
0.647765,0.903074,W
0.556338,0.794448,W
0.799519,1.563243,B
1.203532,0.829206,B
0.752652,1.674056,B
0.890299,0.362896,W
0.255498,0.84962,W
1.072235,0.404641,B
0.835585,0.973323,W
0.272765,0.719959,W
0.223162,1.595446,B
1.369468,0.366803,B
1.938852,1.082966,W
1.733066,1.437049,W
0.273864,1.912644,B
0.306605,1.352712,B
0.365198,0.89513,W
1.788845,0.292793,B
1.567277,1.289275,W
0.559358,1.328441,B
0.383562,1.298311,B
0.128339,0.950754,W
0.586243,1.612957,B
0.850182,1.398718,B
0.028546,0.614801,W
0.219329,0.476269,W
1.60306,0.353949,B
1.376753,0.473273,B
1.415321,1.148272,W
1.586015,1.517589,W
1.880495,0.151145,B
1.29632,0.059953,B
0.478028,1.739197,B
1.495528,1.062532,W
1.931413,0.035334,B
1.867458,1.550596,W
0.024822,0.767051,W
1.492348,1.729942,W
0.923666,1.512013,B
1.867918,0.486078,B
0.377476,0.503857,W
0.562052,1.661404,B
0.072493,1.577151,B
0.248036,0.134405,W
1.558663,1.908046,W
0.382898,1.98182,B
0.528208,1.85761,B
0.084793,0.385247,W
0.807887,0.574613,W
0.141001,1.231375,B
1.796435,1.033178,W
0.944806,1.23001,B
0.035382,0.005128,W
1.94307,0.111414,B
0.157042,0.591398,W
1.00103,1.210483,W
0.782965,0.473172,W
0.99372,0.848107,W
1.584782,1.409065,W
1.741671,1.401278,W
1.250989,0.033782,B
0.992987,1.541523,B
0.341102,1.09473,B
1.417145,0.350519,B
0.152965,0.866311,W
0.048565,1.82173,B
0.105754,1.993857,B
1.588274,1.084779,W
1.883203,1.695037,W
1.90179,1.782087,W
1.283322,0.917951,B
1.900749,1.453459,W
0.199386,0.429662,W
0.133109,1.999148,B
1.607492,0.291218,B
0.02251,1.534017,B
1.363079,0.065198,B
0.055232,0.971825,W
1.895476,0.821256,B
0.280704,1.285699,B
1.704395,1.458773,W
1.211979,0.381847,B
0.760054,1.029351,B
1.902003,1.34494,W
0.587263,0.636249,W
0.028229,1.050362,B
1.029141,1.830893,W
1.924881,1.570301,W
0.133751,1.816848,B
0.585202,0.642129,W
0.84963,1.524467,B
0.811331,0.93239,W
0.79087,0.383157,W
0.689967,1.600152,B
1.151632,1.496996,W
0.7382,0.627053,W
0.443518,1.028938,B
0.675204,1.534223,B
0.03578,0.572466,W
0.104273,0.838656,W
0.489067,1.508529,B
0.786091,0.666408,W
1.827131,1.357309,W
1.680697,0.175959,B
0.62146,1.60052,B
1.804495,1.89201,W
0.256397,1.828289,B
0.039387,1.22113,B
0.1228,1.833911,B
1.874286,1.647926,W
1.362601,1.247551,W
1.807759,1.360027,W
0.51712,1.293274,B
1.493919,0.570538,B
0.397155,0.921179,W
1.675153,0.232571,B
0.274533,0.38609,W
1.827732,0.82673,B
0.86861,1.992842,B
1.972428,1.000412,W
1.98515,0.724523,B
0.564972,1.271505,B
0.861025,0.303974,W
0.172595,0.229665,W
0.977484,1.694339,B
1.792647,0.4608,B
0.167097,1.956987,B
0.881121,0.866214,W
0.733863,0.28465,W
0.743621,0.922623,W
1.993556,1.711095,W
1.665679,0.371455,B
1.788693,0.927735,B
0.754895,0.057194,W
0.451999,1.359348,B
1.333288,1.890696,W
0.613771,0.684171,W
0.069837,1.467295,B
1.763327,1.500072,W
0.471113,0.766751,W
0.113934,1.647626,B
0.033431,0.731546,W
1.566422,1.943255,W
1.173973,0.037477,B
0.245831,0.736868,W
1.625898,1.356268,W
0.43073,1.823837,B
1.644553,1.023338,W
1.442756,0.655363,B
1.049498,0.721524,B
0.06982,0.725188,W
1.869353,0.944243,B
0.193114,1.560163,B
0.109264,1.991283,B
1.777894,1.422376,W
0.150157,1.919734,B
0.496848,0.254383,W
0.073565,1.33207,B
1.497209,1.299982,W
1.020275,0.542483,B
0.830905,0.49651,W
0.057527,0.77664,W
0.475623,0.237737,W
1.695269,0.293422,B
0.559836,0.975126,W
0.643345,1.361321,B
0.357458,1.917336,B
0.197265,0.443175,W
1.017042,0.215192,B
0.116191,1.77185,B
1.851813,0.173367,B
0.022761,1.634634,B
1.461293,1.21578,W
0.211304,0.607231,W
1.308488,1.677805,W
0.833853,0.438009,W
0.144713,1.677249,B
0.004087,0.738,W
0.114219,1.190567,B
0.693117,1.51069,B
1.272908,1.272277,W
0.276692,0.907548,W
0.896969,0.356657,W
1.339537,0.48402,B
0.901058,1.733542,B
1.209124,1.735639,W
0.172858,0.883771,W
1.047253,1.074558,W
0.002185,0.311628,W
1.403132,0.567626,B
1.414443,0.694468,B
0.750099,1.231559,B
1.29659,0.998203,B
1.549146,0.338156,B
0.844514,0.57252,W
1.376948,0.810232,B
0.552636,0.72814,W
1.724009,1.565773,W
1.932693,0.997082,B
1.964973,0.159357,B
0.937816,0.497952,W
0.13429,1.669196,B
1.893565,1.36863,W
0.918449,0.579707,W
0.49876,1.102281,B
1.397085,1.209393,W
0.093713,0.401801,W
1.130765,1.265182,W
0.700102,1.227858,B
1.641824,0.565657,B
0.761093,0.188576,W
1.009447,1.134779,W
0.083652,0.126975,W
0.937655,0.187708,W
1.251306,1.172517,W
1.082617,1.883341,W
1.340807,1.806024,W
1.217709,0.278249,B
1.488045,0.658098,B
0.007625,1.501886,B
0.55386,0.919267,W
0.033546,1.446635,B
1.802937,1.439656,W
0.793235,1.598599,B
1.253325,1.05634,W
0.716952,0.892145,W
1.90458,1.424022,W
0.843833,0.249796,W
0.850991,0.532732,W
0.316915,0.406675,W
1.833989,1.94702,W
1.17928,1.539089,W
0.438625,1.344542,B
1.547038,1.596167,W
0.025099,0.159926,W
0.351433,0.937514,W
1.418217,0.844257,B
0.043519,1.099811,B
0.021372,0.888326,W
1.504528,1.668131,W
0.107548,0.695932,W
1.651199,1.830681,W
0.565887,1.964362,B
1.264481,1.636362,W
1.63291,0.910449,B
1.47313,1.358071,W
0.646679,1.088566,B
0.381569,0.276173,W
0.388003,1.380428,B
0.707628,1.105451,B
0.24336,0.567952,W
1.970338,0.131991,B
1.384673,1.269693,W
1.05386,0.943065,B
1.765288,1.398962,W
0.490077,0.46234,W
1.951405,0.588198,B
1.095096,1.523986,W
1.62972,0.090745,B
0.05839,1.741987,B
1.581913,0.913387,B
0.051751,1.510603,B
0.798428,0.551353,W
1.737792,1.095351,W
0.882154,1.535236,B
1.270565,0.536526,B
1.340467,1.063557,W
0.323091,1.900108,B
0.430947,0.961791,W
0.971641,1.415302,B
0.293446,1.20978,B
1.364689,0.816869,B
0.979656,0.911451,W
0.299481,1.122041,B
0.335545,1.541683,B
0.090969,1.633437,B
1.881565,1.988542,W
0.803193,1.382039,B
1.03082,0.006146,B
1.535231,0.953871,B
1.396852,1.530712,W
1.907838,1.951003,W
1.867448,1.696939,W
1.49295,1.716228,W
0.898713,0.05679,W
1.37064,0.541803,B
0.2551,1.360072,B
0.180796,0.590061,W
0.326297,1.510724,B
1.753666,1.128824,W
1.550459,1.763341,W
0.377594,1.023869,B
1.602843,1.500115,W
0.90685,0.363049,W
0.080223,0.157107,W
1.03458,0.725759,B
1.316729,1.825401,W
1.158138,0.158259,B
1.611913,1.898203,W
1.484774,0.933982,B
1.623091,1.850707,W
1.818347,1.693723,W
1.930887,0.820907,B
0.817376,1.520804,B
0.989646,1.150722,B
1.317773,0.671922,B
0.509595,1.687426,B
0.934116,1.919976,B
1.33537,1.985797,W
1.769471,0.889166,B
0.34744,0.568783,W
0.680568,0.563913,W
1.753496,0.173553,B
0.404813,1.065963,B
0.029714,1.011128,B
0.485236,0.649035,W
1.139237,0.261592,B
0.107198,1.890348,B
1.979009,0.773924,B
1.276696,1.33761,W
1.206637,1.346193,W
0.88273,1.358398,B
1.185847,0.666206,B
0.828308,0.663468,W
1.128339,1.622086,W
1.829575,1.762049,W
0.511664,1.243228,B
1.778432,0.049049,B
1.377676,1.18464,W
1.693636,1.529224,W
0.748242,1.187445,B
1.347169,1.255532,W
0.942851,0.38784,W
0.037908,1.298921,B
0.512738,1.27869,B
0.390034,1.486385,B
1.724956,1.35131,W
1.743086,1.411747,W
0.311388,0.381019,W
0.844139,1.944045,B
1.368323,0.45239,B
0.126431,0.913709,W
0.297015,1.389486,B
1.313877,0.4415,B
1.097829,1.562645,W
1.833732,1.242195,W
0.651189,1.261806,B
1.464051,1.607598,W
1.152768,1.220611,W
1.965038,0.979463,B
0.53867,1.718141,B
1.98495,1.957762,W
0.280256,0.781484,W
1.45889,0.504669,B
1.537421,0.170348,B
1.424242,1.733009,W
1.37452,1.598388,W
1.488087,0.631966,B
1.148722,1.560672,W
0.577118,1.771949,B
0.34246,1.527242,B
0.291349,1.450977,B
0.786987,0.994936,W
0.779826,0.600838,W
1.195151,0.329807,B
1.737317,0.115642,B
0.995542,0.560646,W
0.662767,0.409949,W
0.22224,1.812972,B
1.158116,0.1516,B
1.244199,0.179966,B
1.184048,1.924105,W
1.595543,1.295013,W
1.191555,1.061577,W
1.466625,1.855378,W
0.389687,0.603807,W
0.450623,0.448379,W
0.598807,1.599092,B
0.60409,1.803487,B
1.487986,1.607172,W
0.156,0.994821,W
0.834131,0.335111,W
0.705425,0.839888,W
0.662973,0.790206,W
1.921747,0.758749,B
0.383139,0.382034,W
0.004396,1.725786,B
0.392434,0.604128,W
0.760169,0.342906,W
1.002575,1.075654,W
1.635937,1.429005,W
0.200226,1.233979,B
1.107741,0.244543,B
1.775016,1.074258,W
1.076564,1.100155,W
0.769479,0.790785,W
1.656416,1.788428,W
1.308416,1.809053,W
1.262332,0.858035,B
0.532278,1.48129,B
1.666857,0.283297,B
1.370895,1.134569,W
1.123403,1.334742,W
0.394335,0.302864,W
0.823702,1.020654,B
1.226446,1.160728,W
1.635488,1.276292,W
1.149351,0.911397,B
0.09839,1.331581,B
0.278687,1.529192,B
1.317493,1.013051,W
0.328781,1.723912,B
1.169079,0.419129,B
0.675494,1.581072,B
0.270627,1.138718,B
0.570406,1.592057,B
0.003754,1.836484,B
1.741134,0.882902,B
0.686287,1.157651,B
0.83473,1.246795,B
1.363753,0.639939,B
1.912225,0.688583,B
1.879139,1.084495,W
1.898551,1.026301,W
1.080966,1.382893,W
0.988452,0.59586,W
1.302942,0.472608,B
0.097147,1.390394,B
0.207751,0.814148,W
0.231594,0.012444,W
0.759813,1.977419,B
0.274479,0.127899,W
0.898963,1.112967,B
1.413203,0.027199,B
1.379176,1.783658,W
1.651624,1.674781,W
1.238953,0.654365,B
1.849334,0.441527,B
0.229955,0.427802,W
0.272055,1.420217,B
1.181464,1.616861,W
1.198684,1.782418,W
0.431592,1.517431,B
0.684591,1.553883,B
1.373741,1.696633,W
1.48706,0.146068,B
0.885165,1.265349,B
1.614849,0.767386,B
0.257737,1.411634,B
0.433508,0.375896,W
0.889015,1.270288,B
0.985857,1.371102,B
0.350056,1.101381,B
0.319082,0.701481,W
0.307901,0.381567,W
1.609368,0.836262,B
1.662579,0.467539,B
0.998348,1.539843,B
1.127246,1.264422,W
1.362304,0.297854,B
0.136705,0.834491,W
1.915503,1.969988,W
0.408734,1.006523,B
1.114396,1.105218,W
1.324054,1.783686,W
0.509965,1.622208,B
0.928239,0.939406,W
1.264647,1.130251,W
0.189866,1.52322,B
0.911058,1.004677,B
0.984419,1.935084,B
0.760992,1.483231,B
0.886996,0.920796,W
0.49916,0.919134,W
1.455067,1.454283,W
1.597581,0.928638,B
1.329747,0.817004,B
0.850215,1.561525,B
0.204464,0.738624,W
0.923269,0.759813,W
0.734597,0.632393,W
1.879486,0.586842,B
1.69374,0.957895,B
0.110487,1.143518,B
1.856841,1.249188,W
1.940126,1.378512,W
1.882235,1.759546,W
0.613887,0.780724,W
0.873524,1.888175,B
1.625627,1.958731,W
1.07417,1.502287,W
0.380846,0.560251,W
1.740143,1.0296,W
0.330457,0.267625,W
1.429029,1.605679,W
1.577836,0.325822,B
0.213381,1.402952,B
0.950497,0.698655,W
0.907689,1.684496,B
1.253069,1.314893,W
1.281394,0.69651,B
1.871122,1.119881,W
1.095146,1.214823,W
1.121472,0.256615,B
0.8444,0.714655,W
0.690521,1.863147,B
1.065064,0.475722,B
0.435459,0.076882,W
1.072508,0.152857,B
0.455646,1.699054,B
0.978332,0.224838,W
0.160845,1.499933,B
0.750661,0.863922,W
1.971497,1.031018,W
1.17121,1.998716,W
1.587855,0.312134,B
0.87672,0.972403,W
1.836561,1.17142,W
0.521463,1.038468,B
0.570581,0.812486,W
1.655223,0.403977,B
1.389259,0.714514,B
1.253427,1.45949,W
0.14143,0.903464,W
0.705053,1.92556,B
0.331449,1.098646,B
0.458623,1.991175,B
1.50305,1.04235,W
0.330708,0.718563,W
1.198683,1.291376,W
0.57019,1.436578,B
1.109545,0.88897,B
0.508106,0.103062,W
0.115656,1.038187,B
1.814689,1.357626,W
0.026595,1.144864,B
0.121568,1.665023,B
0.910187,0.456412,W
0.15642,1.437534,B
1.964939,1.774455,W
1.64806,0.374961,B
0.772448,1.677153,B
1.691857,0.817671,B
1.175737,0.521742,B
0.314055,0.108075,W
1.876919,1.253603,W
1.484408,0.915324,B
1.142761,1.9269,W
1.478745,0.484803,B
0.490984,0.790789,W
0.218066,1.704025,B
0.944922,1.517097,B
1.395396,0.066063,B
0.201485,1.402035,B
1.456299,0.803583,B
1.752633,1.240369,W
1.508397,1.315915,W
0.62646,1.733736,B
0.714298,1.932463,B
1.154637,0.207397,B
1.992547,1.592694,W
0.421603,0.151378,W
1.181144,0.285966,B
1.03265,1.881516,W
1.961691,1.45333,W
1.298498,1.910697,W
1.482142,1.820553,W
1.463634,1.346584,W
1.243135,0.272986,B
0.015114,1.804423,B
0.415201,0.894847,W
1.658612,0.852124,B
1.537662,1.505121,W
1.054805,0.87151,B
0.917107,1.728867,B
0.621514,1.800246,B
1.561596,1.373284,W
0.886517,0.362075,W
0.670863,0.219888,W
0.484453,0.070082,W
1.27053,1.776643,W
1.308658,1.096013,W
1.700866,1.860077,W
1.855705,0.759187,B
0.211016,0.906686,W
1.326392,1.809325,W
0.853036,0.118769,W
1.56923,0.923821,B
0.222265,1.631839,B
1.117867,0.034164,B
1.693647,0.840538,B
1.102407,1.781833,W
1.487073,1.764016,W
0.264713,1.474119,B
1.876073,0.935528,B
1.047421,0.727275,B
1.278175,0.363952,B
1.234312,1.4004,W
1.710578,0.28285,B
0.58277,0.84951,W
0.163325,1.720733,B
1.417796,1.181563,W
0.206029,1.11664,B
0.271024,0.897275,W
0.724233,1.487048,B
1.44393,0.141754,B
1.437288,1.916848,W
1.319308,1.281812,W
1.600775,0.415538,B
0.749848,1.638383,B
1.645061,0.462175,B
0.676664,0.353129,W
1.759162,0.546632,B
1.892441,1.055333,W
1.69801,0.710968,B
1.436572,0.372965,B
0.518078,0.600271,W
0.143478,0.942994,W
1.395293,1.587187,W
0.720195,0.555018,W
0.595918,0.087479,W
0.779292,1.777105,B
0.239013,0.079812,W
1.314019,0.544302,B
1.556965,0.542852,B
1.540154,0.59897,B
0.535443,1.115933,B
0.911381,0.522707,W
0.655278,1.716051,B
1.034435,0.426199,B
0.284739,0.359074,W
0.532104,1.364478,B
1.160868,0.50729,B
1.132378,1.964913,W
0.631618,0.420826,W
1.914349,0.751602,B
1.486359,1.764111,W
1.294069,1.660324,W
0.174847,1.532767,B
1.2487,1.26785,W
0.782245,0.027016,W
0.159052,0.544425,W
0.469456,1.798958,B
0.30429,1.796529,B
1.253726,0.754731,B
0.55781,1.025696,B
0.288502,1.177796,B
1.827213,0.401575,B
0.34453,0.703349,W
1.262652,0.161854,B
1.682444,1.413348,W
1.928063,0.570267,B
0.433149,0.576038,W
1.223184,0.770582,B
1.284248,1.111028,W
1.760575,1.033202,W
