x,y,color
1623425,1291019,W
1274689,0475556,B
0929164,1690855,B
1239465,0966946,B
0475589,1442949,B
1239917,1701084,W
1726312,0866573,B
0641700,1953284,B
0254236,1085081,B
0639335,0189082,W
1086556,0069138,B
1693062,0166705,B
0636395,1537934,B
0801004,0427715,W
0473129,1865605,B
1292959,0221619,B
1876274,0321851,B
1558952,1346904,W
1198533,0476372,B
0062528,1748019,B
0478375,0294085,W
1362288,1629429,W
1735467,1041708,W
0710320,1433432,B
0682764,0120334,W
1819560,0203590,B
0008031,0871915,W
0645052,1168276,B
1268426,0151182,B
1671200,0767105,B
1054081,1966795,W
0526073,1193149,B
0293694,1401043,B
0932637,1614438,B
1033060,1672131,W
0578867,0218924,W
0729250,0519357,W
0756792,0254647,W
0919209,1350381,B
0000951,0711707,W
0414348,0919871,W
1872622,0798557,B
0390282,0278093,W
0840209,0470829,W
1775042,0581166,B
0568543,1341609,B
1790402,1113784,W
1095953,1181608,W
0025672,0285861,W
0739585,1212229,B
1659302,1459626,W
0121113,0002014,W
0019173,1207652,B
0722364,0786202,W
1651171,1424018,W
1376269,0501929,B
1859760,1670495,W
0715296,0018967,W
0860487,1712432,B
1318822,0661126,B
0213509,0307927,W
0232501,1043121,B
0186499,1164110,B
1209482,0156219,B
1923087,0931566,B
1930344,0021270,B
1288302,1922864,W
0634595,0030190,W
0208875,0278808,W
1570820,0007381,B
0130817,1113089,B
1045491,1463240,W
0775063,0016923,W
0741185,0578273,W
0055769,0196478,W
0918371,1415636,B
1124954,1939155,W
0351537,1606694,B
0649534,0962746,W
0973088,1442319,B
1244814,0334645,B
1191842,0512878,B
1393900,1670559,W
0034795,0678508,W
0928470,1688857,B
0845612,0401689,W
0598096,1402678,B
1352940,1919065,W
1332541,1997237,W
1788707,0468815,B
1206775,0310670,B
1180570,1896926,W
0974223,0816490,W
1317467,0881669,B
0295881,1986372,B
1509543,1798007,W
1586155,1228352,W
0111132,1066846,B
0725371,0771593,W
1651044,0448175,B
0275374,1321138,B
1680133,0645353,B
0822710,0364079,W
0149448,0277910,W
1901476,0594042,B
0123348,0692816,W
1688498,1692886,W
1603245,1705220,W
0494077,0828235,W
0376237,0295523,W
1364257,1241424,W
1129645,0769440,B
0820770,1219824,B
1999192,1114992,W
0546859,1061346,B
0486469,1684153,B
1770423,1020992,W
1270497,0498573,B
1088290,1713371,W
1971640,0692169,B
1548762,1309557,W
1746090,0097010,B
1259584,0458429,B
0339643,1104698,B
1992540,0920322,B
0938332,0697786,W
1906804,0858058,B
1572706,1755966,W
1352081,1099080,W
1884921,1212272,W
0426687,1699644,B
1248856,1048466,W
0661721,1353281,B
1021171,0264320,B
0384033,1483500,B
1176849,0867871,B
1874084,0732095,B
0032466,0462824,W
1598705,1033802,W
0797632,0093305,W
1480574,0596623,B
1664503,0855551,B
0783788,1549491,B
0021462,0710042,W
0858603,0139949,W
0150450,0772673,W
1860298,0835619,B
0963237,1228567,B
0612575,1484324,B
1345533,0646288,B
1872453,0209720,B
0976746,0568144,W
0453694,1819319,B
0820613,1139453,B
0485381,1214646,B
1714396,1207288,W
1376495,1565078,W
0217605,0635443,W
0380975,0649452,W
0677509,0638968,W
1228229,0139886,B
0000843,1613145,B
1953716,0848220,B
1482674,1037010,W
1173862,1038555,W
1502214,1032548,W
0098794,1014061,B
0017396,0561474,W
0517334,0971496,W
1474101,0492994,B
0606221,0973888,W
0099261,1916745,B
0763853,0808749,W
1319474,0199872,B
0606942,0611044,W
0500249,0038490,W
1551527,0629793,B
0264618,1046796,B
1900503,0464763,B
0155015,0267732,W
0605083,0993745,W
1683139,0993057,B
0554376,1475115,B
0307338,1326754,B
0972076,0236784,W
1374792,0234154,B
0642237,0218182,W
0930065,0709127,W
1481734,1813998,W
0489879,0915466,W
1045982,1191480,W
0987199,1245693,B
1452037,0053042,B
1381489,1730470,W
0386893,1575022,B
0439999,1899746,B
0622632,1034890,B
0027213,1691316,B
1871347,0870140,B
1123974,0192173,B
0187911,0549444,W
1220106,0831101,B
1516630,1258897,W
1884994,1473658,W
1976934,0941074,B
0168077,1256749,B
0285354,0374223,W
0520025,1934880,B
0952373,1105152,B
1752329,1318734,W
0546580,0558968,W
0163458,0124048,W
1898405,0208160,B
0947704,0888322,W
1959780,1342560,W
0366654,0216655,W
0171646,0348257,W
0391163,1179411,B
0230634,1523382,B
1440954,0714304,B
1556607,0486945,B
1231315,1923832,W
0174187,0390489,W
1304922,1952183,W
1277664,0495981,B
1503915,0692961,B
1891307,0752647,B
0071001,1454716,B
0438729,0263287,W
0288927,0699175,W
0577480,1213468,B
0815047,1692579,B
1990462,1048360,W
1051179,1938549,W
1149019,1762353,W
1074687,1112366,W
0936578,0333199,W
0519632,1077501,B
0794406,1062643,B
1986157,1244938,W
1314312,1224186,W
1718893,1538538,W
1162802,0788384,B
1953483,1280067,W
1393595,1555155,W
1947746,1595163,W
1069882,1723225,W
0828135,1430300,B
0155643,0429645,W
1491089,1365781,W
1491518,0334765,B
1237235,0366598,B
0734525,0723247,W
1347183,1539028,W
1189743,0142924,B
0716726,0841948,W
1129929,1199416,W
0649011,1381959,B
0203996,0021212,W
1481544,1532564,W
1687073,1923864,W
0695071,1399980,B
1739701,1194005,W
0052226,0139906,W
1269718,1931838,W
1463651,1482084,W
1426221,1174431,W
0274480,1955343,B
1293208,0750168,B
1150476,1431342,W
0936686,0519938,W
0489287,0383353,W
1228396,0230347,B
1108211,1469244,W
0519932,1145621,B
0471132,1812431,B
0922563,1410572,B
0559222,1868800,B
1608911,1838112,W
0169028,1607276,B
1075871,1502858,W
1176261,0702978,B
0583789,0775391,W
1991631,1415564,W
1785091,0088577,B
0252380,1520283,B
1369605,0032933,B
0847321,1624014,B
1335381,1499515,W
1214319,0575293,B
0894523,0844971,W
0243625,0537256,W
0016448,1896904,B
0873385,0446822,W
0648361,1944428,B
1331780,1294967,W
0995472,1037051,B
0021967,1187689,B
1983957,0566194,B
1291186,1358233,W
1326283,1994436,W
1838918,1840545,W
1602006,1078020,W
1730948,0075086,B
0858222,1772982,B
0027764,1418361,B
0601939,0700168,W
0145060,0074803,W
1706476,1279540,W
0087589,1918713,B
1032208,0353689,B
1418806,0151187,B
0260219,1308308,B
0875011,1627057,B
1741526,0655689,B
1085720,0050321,B
1248379,0456956,B
1465544,0769947,B
1560084,0159513,B
1366829,0708489,B
0114836,0926059,W
0310235,1574581,B
1283454,0760869,B
1203446,1430352,W
1773166,1846268,W
0159318,0489230,W
0987810,0903968,W
0556802,1508043,B
0198277,0275692,W
0185743,1732978,B
1196917,0771173,B
0911897,1550571,B
0461400,0660504,W
0462188,0609051,W
0643593,0379832,W
1091686,1137239,W
0031108,0336144,W
0711572,0874621,W
0022508,0674335,W
0349973,0543067,W
1567503,1761312,W
0150027,0278753,W
0690728,0125806,W
0398418,0703447,W
0187551,0276924,W
0278367,0035610,W
0286450,0393917,W
0523860,0455623,W
1844612,1600681,W
1297049,0627406,B
0349973,0209520,W
0662232,1882436,B
1660861,1777955,W
1722536,1682329,W
1370689,1734040,W
0548904,0807225,W
1480504,1363986,W
1587388,1328281,W
0141162,1208366,B
1776756,0483115,B
0806730,0803831,W
1532475,0467219,B
0961884,1018483,B
1750808,0689239,B
0496157,0202313,W
0370315,0507156,W
0933017,0167912,W
0978545,0910252,W
1104399,0883205,B
1594740,1342121,W
0225485,1505576,B
0803923,0038613,W
0980525,0680733,W
0660686,0869776,W
0913662,1989998,B
0003168,1176038,B
1330982,0151725,B
1815361,0187266,B
0750969,1915235,B
1174871,1413556,W
0406535,1930815,B
1302889,1544351,W
0380051,0307457,W
1607878,0115702,B
1173275,1799454,W
0763171,1901906,B
1711384,0916899,B
0157156,0233378,W
1001566,0885635,B
0716974,0498753,W
0858724,0826468,W
0394685,1939183,B
1774522,1574858,W
0953368,1493619,B
0616501,1090841,B
1115945,1697241,W
1145537,0360576,B
1391204,1038203,W
0696327,0286580,W
1398194,0448088,B
0742389,0417355,W
1542691,0666517,B
0188534,0663832,W
1709711,1954918,W
0852486,0469488,W
1269625,0642704,B
1356704,0797707,B
0117448,0939694,W
0575219,1615915,B
0620214,0688249,W
1278822,0127444,B
0579022,1166863,B
1698165,1386846,W
0758400,1036772,B
0215982,1095526,B
1941075,0190336,B
0894132,0379575,W
1782200,0980995,B
0155867,0743399,W
0509728,0104311,W
1099416,1830200,W
0111197,0703138,W
1963748,1509523,W
1778162,1477361,W
0993416,1801024,B
0254089,1912562,B
0809367,1679370,B
1646569,0797083,B
1771084,0507701,B
1455226,1584441,W
0623810,0979212,W
1808425,0383917,B
0203001,1515752,B
0397103,0776852,W
0999013,1004120,B
0740245,1287574,B
0626094,0486444,W
1182557,0754512,B
0645822,0725990,W
1270868,1892043,W
0380559,0571475,W
1586846,1772362,W
1366936,0330103,B
0808493,0998987,W
0468362,1196179,B
1970137,1669970,W
1370929,0385275,B
1552317,1593533,W
1557621,1068018,W
1172865,0583239,B
0447874,1339995,B
1331949,1041212,W
1144660,0849298,B
1097406,0114985,B
1429159,1407028,W
0137401,0331500,W
1169262,1732598,W
0903010,1471454,B
0400122,1752456,B
0476022,1787521,B
0655648,0094759,W
1051519,1288321,W
1022957,1548583,W
0485740,0602334,W
1634900,0268664,B
0923990,0018823,W
0215344,1003600,B
0233920,0728911,W
0118723,0776566,W
0234628,0037753,W
1858274,1174242,W
1223953,1428753,W
1440300,1983920,W
1580081,0986541,B
1626998,0943805,B
0638841,0702166,W
1038651,1834886,W
1914987,1707774,W
1411769,0341597,B
0547889,0902791,W
1913602,1892559,W
0615102,0895940,W
1947048,1106873,W
1929295,1954376,W
0428433,0313527,W
0016980,1250553,B
1027069,0029368,B
0136557,0155775,W
1779147,1603014,W
1225443,1201046,W
1454606,0378496,B
1996675,0495408,B
1813804,0662414,B
0571843,0428470,W
0826270,1466867,B
1137890,1856783,W
1928663,0896814,B
1733461,1508435,W
0124846,1072815,B
1702258,0678225,B
1958759,0079528,B
1773740,1211424,W
1947520,0740291,B
0816229,1918548,B
1745447,1696067,W
0742664,1159692,B
1553990,0604674,B
1463999,0194037,B
1009473,0051766,B
0793244,1970084,B
0582793,0280727,W
1968688,1036824,W
0109984,1316424,B
1092688,0400431,B
0791731,0810933,W
1848261,0191587,B
0001437,1967337,B
0808285,1401334,B
1886360,1861507,W
0889691,1575022,B
1579027,0602636,B
1272479,1181785,W
1610922,0534660,B
1585983,0554669,B
0727450,0778178,W
1919730,1710513,W
0714619,0612627,W
1888486,1864669,W
0473239,1400463,B
1343612,0538515,B
0713670,0408937,W
0092361,0484548,W
0408582,0995315,W
1574190,1850993,W
0833696,1350087,B
0885908,1026727,B
1125984,0985113,B
1542792,0893822,B
0887064,0744106,W
0923461,1167001,B
1464209,0181198,B
0385529,0868061,W
0218868,0482086,W
1320400,0347046,B
0738323,0601011,W
1613232,0057179,B
1873117,1012757,W
1938281,0658828,B
0907566,1218032,B
1001720,1088375,W
1866060,0874465,B
1274681,1092815,W
0843134,1839562,B
1210774,0121952,B
0228472,1544950,B
1475294,1351835,W
0381356,1816115,B
0404555,0816005,W
1955759,1354230,W
1929388,0422705,B
0027082,0186302,W
1458578,1591500,W
1496318,1371303,W
0259066,0209625,W
1839856,0308274,B
1159557,1482629,W
0926587,0215588,W
0938972,0491351,W
1274059,1411477,W
1200492,1936148,W
1244204,0541036,B
1942044,0569643,B
1545335,1705590,W
0091022,0409282,W
0954092,0604931,W
1677975,1243451,W
0152893,1285777,B
1824267,1839996,W
0873435,0936137,W
1907568,0251921,B
1483758,1023776,W
1142190,0255680,B
1703692,1506239,W
0153090,0638968,W
1898706,0719148,B
0821693,0956380,W
0750207,1731427,B
0702672,1476034,B
0376267,1714516,B
1801174,1682074,W
0290009,1337537,B
0636830,0027686,W
0748498,1331991,B
0511452,1755192,B
1194771,0340635,B
0285976,0484954,W
0973187,1007627,B
1789099,1911141,W
0655091,1351805,B
0801293,1027188,B
0014418,0859343,W
0771657,0054786,W
1987456,0120258,B
0780371,0256947,W
1107760,0079291,B
0734686,1754363,B
0440062,1889553,B
0432585,1364726,B
1650535,0350915,B
0905389,1195006,B
1400008,1074898,W
1619915,0897355,B
1573399,1279814,W
0941956,0427862,W
0796810,0732063,W
1929171,1620225,W
1706687,0767846,B
1578123,1712009,W
0009708,0550697,W
0804269,1004113,B
0314435,1730840,B
0527383,0878102,W
1578859,0958626,B
1233567,0635918,B
0399258,0281255,W
0279613,1438023,B
1700362,1590925,W
0134319,1252274,B
0692941,0859018,W
1876469,1410170,W
0054293,0263309,W
0562409,0818849,W
1959531,0323878,B
1538021,1203436,W
1045974,0002516,B
0770214,1459903,B
0810761,1186835,B
1703694,0357255,B
0960456,1237980,B
0595353,0604233,W
0776658,0738127,W
1323687,0958647,B
1984760,1440940,W
0926208,1373588,B
0226721,1410628,B
1449949,1686598,W
0326020,1232182,B
0148158,0969212,W
1720497,0484546,B
1757221,1470362,W
1270844,0542288,B
1992152,1108338,W
0582185,1202993,B
0177559,1234230,B
1253588,1568654,W
1709267,1200528,W
1316904,1923074,W
1088945,1922393,W
0901028,1420900,B
1788444,0719794,B
0245288,1839151,B
0366997,1023839,B
1479405,1685711,W
1005968,1954564,W
0002896,0021060,W
1668786,1314580,W
1495782,0411559,B
0955291,0699752,W
1563657,1598769,W
0494380,1558869,B
1110115,0400661,B
0079268,0441920,W
1731726,1055184,W
1240362,0875194,B
0141977,1563344,B
1398469,0713320,B
0227796,0052301,W
0044493,0030296,W
1555129,1777159,W
1273828,1219567,W
0884389,0062191,W
1376238,1545053,W
0505644,0532798,W
1836154,0844365,B
0593752,1873600,B
1176691,1719477,W
0137634,1993939,B
1063054,0353701,B
0471697,0470143,W
0732652,1550771,B
1021395,1135238,W
0290025,1759565,B
1164375,1432928,W
0853647,0002500,W
0300487,1614026,B
0781586,1058105,B
1235064,1221728,W
1814377,1708557,W
0778536,1782413,B
0669026,1446080,B
1662910,0680458,B
1288322,1702110,W
0264793,0406001,W
0729358,1743930,B
1398831,0641786,B
0053531,0816271,W
1299202,1528899,W
1308035,0426333,B
0769044,1317924,B
0335610,1592796,B
1238752,1013503,W
0145579,1205314,B
0280074,0779222,W
1495554,0963129,B
1168402,1006569,W
1606921,1486836,W
1842216,0628829,B
1838343,1481985,W
1128676,1631251,W
1727591,1172042,W
1179334,0023163,B
1104742,0329384,B
0350305,0791987,W
1796141,0624806,B
0645055,1343916,B
0171345,0784370,W
1361708,0170110,B
1500335,0475696,B
1098102,1086894,W
1150372,0921595,B
1254282,1108056,W
1945131,1877262,W
0451759,0445550,W
0864117,0240802,W
1755357,1803696,W
1132158,1107478,W
0638544,0579505,W
0646475,0573692,W
0545645,0802730,W
1423498,0657153,B
0650934,1017635,B
0262641,1445002,B
0791945,1212998,B
0345466,1979871,B
1887165,0177011,B
0437272,1669458,B
1044322,1625765,W
0891306,0475403,W
1097952,1762372,W
1598812,1356076,W
0841954,0962001,W
1739107,0033099,B
0016781,1840754,B
0457269,1966424,B
0849655,1471526,B
0875204,0863998,W
1314326,0425542,B
1756151,1163559,W
0318321,0392716,W
0476403,0200238,W
1421568,0069181,B
1329093,0156167,B
0763413,0093292,W
0863951,1228624,B
1884284,1846285,W
1082620,0915164,B
1876115,1408075,W
0021901,0306270,W
1540766,0656560,B
0705730,0885532,W
0384665,0184575,W
0923479,1230897,B
1010098,0853805,B
0748216,1745016,B
0117510,0624898,W
1075528,0029906,B
1039685,0875532,B
0518508,1601759,B
1763098,0590269,B
0586848,0856413,W
0399571,0198753,W
1400699,1262459,W
1198005,0804180,B
1222310,0841490,B
1188499,0694689,B
1688683,1356635,W
1832464,1777710,W
0741643,1583393,B
0943500,1777958,B
0947088,0259377,W
0722706,0613169,W
1073386,0545357,B
0132320,0197165,W
0165585,0460699,W
1137691,0409388,B
1272871,0130161,B
0342138,0217925,W
0908584,0770476,W
1711535,1056482,W
1435793,0260578,B
1389960,1309459,W
1499521,0232278,B
0104145,0648260,W
0047143,0204092,W
1650182,0968562,B
0000193,1462131,B
1885976,0621666,B
1186007,0035284,B
1854833,1933772,W
1698352,1461420,W
0351436,0088550,W
1364595,0722473,B
0781243,1924520,B
0044915,0949377,W
0411371,0127329,W
0745852,0447511,W
0819835,0402359,W
1309928,1392582,W
1846698,1304527,W
1586662,1202587,W
0891977,1975511,B
1392507,0470741,B
1307551,1955534,W
0740556,0636472,W
0494530,0379038,W
0266168,1394618,B
0530293,0229057,W
1292563,1822395,W
0612267,1559000,B
1065646,1772647,W
1663807,1744151,W
1746727,0234450,B
1092353,1964451,W
0254093,0963055,W
1731024,0557996,B
0472199,0133036,W
1476951,0365846,B
1325616,1223837,W
0547122,1801649,B
1120221,0245176,B
1180341,0053018,B
0007389,0528551,W
0588388,1742992,B
0194929,1614524,B
1930701,1759564,W
0272318,0160555,W
0318000,1669877,B
0126826,0382621,W
1056520,1033895,W
1484587,1723095,W
0313590,0742998,W
1508196,1915248,W
0734847,0734032,W
0945750,0271349,W
0360177,0428052,W
0841651,0371332,W
1978191,0965533,B
0593586,1393937,B
1247384,0031044,B
1743927,0552519,B
0043320,1635151,B
0784376,1397301,B
0727199,1342900,B
0172590,1354879,B
0100795,0064327,W
1391577,1466911,W
0618795,1369403,B
0906744,0630647,W
0672491,1697486,B
0834456,0587982,W
1994808,0965817,B
1368719,1408696,W
0979805,1665197,B
0570816,1718762,B
0294888,0893206,W
0311310,1162559,B
0650364,0974221,W
1552799,0938905,B
0714431,0417794,W
0376359,0481727,W
0456273,1819056,B
0043982,0611454,W
0437460,1580955,B
1545961,0403067,B
1610817,0426506,B
1772569,0393318,B
1322151,0399296,B
0343738,1532706,B
1001671,1478177,W
0430121,1887785,B
1738590,1891539,W
1603939,0767410,B
1338506,0029207,B
1917942,1006588,W
1166415,0261881,B
1351911,0536221,B
0145187,1891694,B
1959967,1446720,W
0373348,0183930,W
1668251,0345699,B
0456610,1627879,B
0597161,1218110,B
1966279,1708125,W
0549697,1841931,B
0437151,1921095,B
1345310,0646857,B
0779035,1278409,B
0539097,1221130,B
1416859,1303018,W
1639694,1220306,W
1821188,0559622,B
0538981,0109328,W
0221520,1363891,B
1642729,0826466,B
1097370,0009940,B
1372874,0499606,B
1153106,0259472,B
1320108,1527953,W
0673286,0695737,W
0861681,0947373,W
0526624,0909114,W
1418096,0591296,B
1634170,1846492,W
1839258,0899918,B
0441323,1513385,B
0636827,1410954,B
0346322,1661087,B
1309602,1884260,W
0058888,1807251,B
0850571,0457184,W
1964369,1440049,W
0788583,1957856,B
0641509,1825600,B
0247158,0309812,W
0772959,1473762,B
1702033,1485127,W
1361730,0155863,B
0150823,0389042,W
0285086,1001540,B
0645467,0417461,W
1467727,0362087,B
1218536,0937638,B
1714026,1971631,W
0227709,1614303,B
0956561,0618524,W
0088433,0162136,W
0727467,0625766,W
1442061,0312107,B
0399298,1772906,B
0838195,0214071,W
1884936,1728897,W
1895304,0340790,B
1820655,1967679,W
1647563,0042061,B
0920920,0141510,W
1312269,0262086,B
1575295,0462707,B
1092357,0787086,B
0698136,0107185,W
0049236,0878753,W
0257706,0782566,W
1059838,1454121,W
0005047,1164659,B
1196027,0578088,B
1616627,1308621,W
1989985,0593650,B
0240085,0942782,W
0391753,0319787,W
0245729,0769701,W
0111408,1723307,B
0482304,1440538,B
0297847,0612940,W
0609095,0975273,W
0310398,1983123,B
1321761,0509251,B
1595067,1741530,W
1070375,0705189,B
1852644,1387929,W
1971167,0160187,B
1486654,0380403,B
1437813,1586338,W
1531625,1838560,W
0931562,0439868,W
1980779,1030736,W
1610955,0051232,B
0749534,0042284,W
1795756,0571502,B
0153230,1590350,B
1763371,1566803,W
1180286,1008505,W
0850076,0690751,W
0262071,1572588,B
0761961,0777057,W
0153546,1848469,B
1721853,1918705,W
1033580,1734913,W
1930522,0444360,B
0222435,1035443,B
0209766,0463450,W
0722447,0857854,W
1662459,1332858,W
0206112,1401533,B
0013568,0725640,W
1778810,1136077,W
0791950,1921085,B
1618360,0415965,B
0398653,1725886,B
1848324,1688323,W
0398056,1332682,B
0294757,1502111,B
0181654,1778550,B
1254431,1392617,W
0856935,0215608,W
0613414,0709765,W
0770718,1425255,B
0133280,1532510,B
0017627,1199033,B
0424132,1813036,B
1644218,1461235,W
1648343,1330252,W
0995836,0328068,W
1935388,0626041,B
1099892,1496517,W
0711918,1445345,B
0402870,0632254,W
0496494,1593370,B
0407454,1168560,B
0454551,1575297,B
0480062,0889790,W
0078205,1205979,B
1334047,0885174,B
0593174,1693427,B
1775044,1795069,W
0494521,0456968,W
1260310,0655103,B
0757691,0756041,W
0187372,1930403,B
0906502,1410858,B
0866904,0328964,W
0822329,0472526,W
1384015,0122611,B
1806674,1513634,W
0178613,0020513,W
0915014,0727841,W
0699704,1242426,B
0466158,1199418,B
0614091,1453266,B
1256468,1766087,W
0380802,0881457,W
0835931,0473038,W
1781437,1250757,W
1568009,1724045,W
0762093,0222040,W
0689960,1516692,B
0375950,1699039,B
0261931,1125668,B
1189526,0946202,B
1367264,1753536,W
0488036,0123622,W
0748456,1853019,B
0177399,0165864,W
0362250,1310908,B
0169104,1751770,B
0989444,1449123,B
0996966,0736187,W
0266317,1782406,B
1271721,0440952,B
1855403,0766613,B
1511273,1519072,W
0698850,0132525,W
1136628,0761696,B
1075939,1468985,W
0155349,0571573,W
1777291,1342139,W
1936538,1387811,W
1695172,0702208,B
1895043,0788460,B
0829546,0880229,W
1602898,0617822,B
1594590,1931153,W
0710162,1621581,B
1622199,1780698,W
0348031,0180048,W
0108654,1479920,B
1346244,0370985,B
1433149,0511344,B
1380860,0963348,B
1599224,1506244,W
0209214,1682346,B
